student_id,course_code,quiz1,quiz2,endterm,assignment1,assignment2,assignment3,assignment4,assignment5,assignment6,assignment7,assignment8,assignment9,assignment10,assignment11,assignment12,total_score,grade,grade_point,attendance_percentage
DS123,MATH201,53.28,74.66,73.61,67.65,59.52,52.78,66.07,71.41,60.29,63.91,71.16,85.07,74.23,57.61,74.23,68.73,D,7.0,60.0
DS123,STAT201,81.28,82.01,44.45,72.18,70.65,72.42,71.95,76.64,66.59,74.61,73.39,58.55,66.68,80.28,81.17,63.9,D,7.0,60.0
DS123,JAVA201,42.24,50.72,29.67,39.95,51.02,31.94,49.2,37.63,51.4,50.59,59.89,47.86,49.1,56.51,45.6,40.08,F,0.0,60.0
DS123,DBMS201,58.22,69.69,86.33,73.34,66.27,72.37,66.03,65.72,62.58,69.72,60.71,74.84,73.24,77.38,80.88,74.8,C,8.0,60.0
DS123,MLF301,64.28,36.42,33.19,57.9,38.78,40.55,52.81,65.07,52.98,48.0,51.92,52.88,61.11,56.21,51.7,44.13,F,0.0,60.0
DS123,DSA301,65.32,89.36,81.65,71.29,66.21,71.8,84.21,76.79,97.29,86.04,70.13,75.79,74.69,82.05,72.37,79.08,C,8.0,60.0
DS123,PDSA301,92.26,63.57,67.98,84.77,98.12,85.12,100.0,86.13,94.42,92.07,100.0,95.75,92.4,95.51,92.87,78.49,C,8.0,72.78
DS123,DBS301,83.72,88.7,76.14,80.7,84.9,78.21,84.24,66.47,88.34,89.32,82.89,100.0,79.97,93.71,75.87,81.43,B,9.0,77.6
DS123,MLT401,53.17,52.39,71.24,52.98,51.72,53.86,56.5,62.65,57.56,59.74,49.2,71.05,56.15,66.62,70.31,62.04,D,7.0,60.0
DS123,CSYS401,59.18,61.08,70.61,67.58,85.26,62.39,69.73,69.06,69.48,63.11,80.14,63.28,66.43,80.78,77.8,67.66,D,7.0,60.0
DS123,BDS401,89.75,90.79,78.48,92.51,87.81,84.11,82.27,81.96,83.01,90.49,97.95,85.4,84.01,86.93,100.0,84.88,B,9.0,63.02
DS123,DVIS401,77.89,69.93,77.79,59.53,81.81,72.64,72.12,67.38,69.11,58.27,78.43,77.34,80.28,86.7,82.38,75.44,C,8.0,60.0
DS123,MLP501,42.95,68.52,39.44,60.8,64.61,74.79,66.33,66.21,55.29,69.69,62.63,85.88,68.92,69.13,85.18,53.23,E,6.0,60.0
DS123,DL501,72.05,67.68,63.28,75.78,68.83,69.95,85.38,70.24,68.15,67.57,76.39,70.61,72.33,82.2,78.45,68.42,D,7.0,60.0
DS123,NLP501,86.56,93.14,99.07,79.67,72.31,80.51,84.51,80.33,91.66,81.42,85.77,79.29,82.2,83.4,75.67,91.0,A,10.0,75.6
DS123,CV501,78.67,100.0,70.28,93.13,100.0,97.0,93.95,95.86,91.69,86.78,81.35,92.29,100.0,97.02,100.0,83.14,B,9.0,92.45
DS123,RL601,62.16,,,66.95,83.67,88.63,75.11,82.28,92.46,,,,,,,,,,60.0
DS123,TSA601,100.0,,,92.07,100.0,92.29,100.0,100.0,100.0,,,,,,,,,,90.43
DS123,BA601,38.1,,,46.79,23.9,42.62,41.4,53.53,37.25,,,,,,,,,,60.0
DS123,CAP601,64.63,,,74.72,75.66,67.2,77.79,70.01,63.24,,,,,,,,,,68.33
DS124,MATH101,62.5,86.57,90.94,76.96,71.59,72.4,66.73,71.67,75.55,81.88,76.1,85.02,70.76,79.78,71.5,81.23,B,9.0,60.0
DS124,STAT101,74.74,52.55,59.34,57.89,62.23,69.87,55.25,75.71,54.46,62.14,74.57,74.64,58.51,80.57,77.12,62.9,D,7.0,60.0
DS124,PROG101,94.51,83.41,67.03,84.2,84.61,90.33,85.24,87.74,86.75,78.18,78.91,90.69,91.15,88.35,95.76,79.55,C,8.0,86.8
DS124,SYSC101,100.0,89.01,67.06,98.33,87.93,100.0,64.22,100.0,94.06,99.66,86.14,99.29,95.27,99.5,99.07,83.26,B,9.0,81.12
DS124,MATH201,76.44,81.3,81.93,85.65,74.25,65.48,84.4,76.6,77.19,79.52,77.46,82.93,100.0,80.6,95.66,80.93,B,9.0,68.4
DS124,STAT201,75.3,71.76,72.54,78.68,75.0,74.3,62.43,74.85,75.51,89.19,85.0,71.97,86.04,80.11,77.48,74.34,C,8.0,67.77
DS124,JAVA201,71.49,87.56,60.82,92.0,81.4,72.01,88.18,76.61,90.14,85.08,90.36,84.37,79.46,85.01,88.23,73.51,C,8.0,74.11
DS124,DBMS201,76.09,77.32,59.93,64.09,70.38,74.57,68.23,75.29,71.33,59.46,82.88,46.3,86.76,65.33,72.69,67.92,D,7.0,66.68
DS124,MLF301,73.82,75.32,68.56,85.84,68.02,84.7,71.78,79.64,87.35,61.74,73.26,78.51,80.79,93.88,79.33,73.42,C,8.0,60.0
DS124,DSA301,75.41,87.99,93.96,76.89,84.09,91.3,83.67,94.67,74.74,84.27,91.68,75.34,79.1,78.85,75.24,86.84,B,9.0,62.46
DS124,PDSA301,79.55,81.02,54.66,79.07,72.77,82.95,60.64,66.07,77.17,82.83,91.27,84.31,79.35,89.67,72.28,69.41,D,7.0,60.0
DS124,DBS301,53.91,74.43,77.65,85.53,62.76,74.45,90.22,82.83,72.45,67.97,74.73,70.22,74.08,78.88,84.04,73.27,C,8.0,60.0
DS124,MLT401,71.29,67.88,90.7,72.21,72.46,71.42,73.71,65.36,81.4,83.17,78.88,74.03,74.31,82.96,71.02,79.68,C,8.0,62.38
DS124,CSYS401,68.41,67.53,49.48,69.71,66.69,65.16,71.36,79.03,73.08,73.17,85.77,76.66,76.09,76.44,86.64,62.68,D,7.0,60.0
DS124,BDS401,87.26,55.95,78.66,59.91,72.68,61.73,64.1,70.18,76.59,63.19,75.61,68.86,63.05,74.92,65.2,73.35,C,8.0,66.4
DS124,DVIS401,91.2,71.69,77.78,81.25,92.25,97.18,95.31,86.15,100.0,87.53,83.97,88.89,89.94,97.43,94.8,82.92,B,9.0,83.02
DS124,MLP501,72.3,,,77.35,86.22,99.4,88.87,85.55,81.23,,,,,,,,,,74.0
DS124,DL501,83.84,,,92.3,80.72,100.0,100.0,84.19,100.0,,,,,,,,,,89.39
DS124,NLP501,100.0,,,93.43,80.98,96.17,85.66,97.4,85.73,,,,,,,,,,74.36
DS124,CV501,58.41,,,57.41,65.51,62.77,72.08,69.69,57.87,,,,,,,,,,60.0
DS125,MATH101,91.56,84.92,59.32,82.96,76.12,85.25,73.3,62.3,80.32,68.75,92.97,69.6,69.82,76.75,60.82,72.68,C,8.0,60.0
DS125,STAT101,60.95,48.73,49.23,86.34,60.04,78.65,68.33,66.68,78.36,69.52,73.1,78.94,66.12,78.3,68.65,57.97,E,6.0,64.27
DS125,PROG101,37.2,53.7,88.7,53.21,47.56,50.81,72.23,59.15,29.62,58.25,57.14,56.14,61.75,47.99,41.74,65.0,D,7.0,60.0
DS125,SYSC101,94.69,69.96,90.49,82.41,83.71,85.97,100.0,86.57,84.06,84.89,85.06,98.84,81.91,100.0,100.0,87.73,B,9.0,80.16
DS125,MATH201,71.12,66.96,78.83,70.97,74.61,71.98,86.93,74.82,81.08,83.82,84.38,94.31,97.8,86.61,95.36,77.31,C,8.0,60.0
DS125,STAT201,31.05,40.56,67.85,39.94,51.24,34.24,30.57,43.11,28.95,33.41,38.87,50.24,36.27,39.56,34.12,49.4,F,0.0,60.0
DS125,JAVA201,91.61,84.0,80.56,67.69,86.73,63.38,76.47,83.37,74.61,88.64,74.72,79.38,74.51,62.56,77.11,81.29,B,9.0,60.0
DS125,DBMS201,99.33,79.62,92.04,81.4,100.0,100.0,100.0,100.0,97.37,100.0,100.0,100.0,99.64,100.0,100.0,93.12,A,10.0,77.37
DS125,MLF301,38.24,38.61,35.83,49.98,42.32,52.93,61.8,53.68,70.07,62.13,50.96,70.97,72.18,59.3,67.21,43.7,F,0.0,60.0
DS125,DSA301,64.65,66.17,87.12,81.24,90.61,66.21,90.44,75.86,79.15,70.99,76.07,78.85,84.85,94.46,70.35,78.45,C,8.0,60.0
DS125,PDSA301,68.18,56.61,54.38,71.76,68.87,69.29,77.48,59.72,73.63,71.98,59.36,71.41,62.72,58.89,70.96,60.87,D,7.0,60.0
DS125,DBS301,65.08,57.33,66.66,64.61,54.15,65.87,58.44,64.19,69.38,72.13,67.35,61.26,79.41,84.63,75.42,65.45,D,7.0,60.0
DS125,MLT401,61.6,52.87,46.18,59.0,71.36,61.51,67.7,55.34,59.8,69.68,86.45,61.84,64.68,66.01,75.83,55.62,E,6.0,60.0
DS125,CSYS401,83.18,94.26,100.0,95.16,90.74,100.0,95.79,98.4,86.56,88.67,100.0,99.24,90.77,93.15,92.2,94.88,A,10.0,69.26
DS125,BDS401,70.47,78.38,80.52,72.93,67.39,64.19,64.75,63.7,58.69,68.11,66.72,55.12,76.84,66.57,86.89,74.83,C,8.0,60.0
DS125,DVIS401,70.11,78.81,65.42,73.43,73.22,76.82,78.72,69.83,84.35,81.1,93.11,89.38,73.97,99.43,85.17,72.97,C,8.0,74.5
DS125,MLP501,54.72,65.07,50.98,64.61,51.77,44.98,57.28,58.09,54.07,70.49,75.32,67.38,59.52,58.71,70.77,56.69,E,6.0,60.0
DS125,DL501,71.37,90.99,98.65,89.88,81.71,92.28,85.09,89.65,98.91,83.76,87.27,98.14,91.68,85.47,100.0,90.91,A,10.0,84.04
DS125,NLP501,30.13,71.69,49.09,48.18,49.76,54.29,62.47,58.44,57.95,64.52,49.75,52.98,61.21,70.99,63.17,52.25,E,6.0,60.0
DS125,CV501,100.0,70.52,95.52,90.14,79.35,97.57,72.93,82.55,91.16,89.0,100.0,98.7,93.96,100.0,96.47,91.08,A,10.0,68.39
DS125,RL601,41.94,,,19.22,47.51,46.5,38.66,45.4,37.78,,,,,,,,,,60.0
DS125,TSA601,56.8,,,60.17,54.35,72.26,66.38,59.39,75.7,,,,,,,,,,60.0
DS125,BA601,87.31,,,79.41,97.84,100.0,90.45,91.31,79.21,,,,,,,,,,66.74
DS125,CAP601,41.15,,,31.56,48.14,29.88,33.63,43.38,40.86,,,,,,,,,,60.0
DS126,MATH101,95.9,82.25,83.96,86.38,90.54,85.01,91.91,97.65,93.43,95.25,98.11,100.0,91.24,84.92,89.83,87.91,B,9.0,87.05
DS126,STAT101,69.55,67.51,80.15,79.03,83.37,85.83,73.37,71.94,92.23,81.98,77.62,98.94,90.41,93.6,82.06,77.88,C,8.0,66.16
DS126,PROG101,69.01,63.67,100.0,81.77,82.26,78.02,79.77,97.17,65.49,72.14,86.74,72.0,89.88,81.04,85.44,84.19,B,9.0,67.68
DS126,SYSC101,59.69,85.06,72.54,64.89,86.21,69.98,76.05,74.59,82.26,91.24,88.1,81.32,94.9,90.59,93.17,75.56,C,8.0,70.67
DS126,MATH201,100.0,100.0,100.0,91.79,86.94,95.27,100.0,82.43,87.79,96.31,100.0,98.46,98.7,100.0,100.0,98.44,A,10.0,80.29
DS126,STAT201,71.11,78.38,83.43,87.19,86.93,81.67,83.83,98.18,96.74,87.54,96.24,75.87,85.82,100.0,87.45,82.48,B,9.0,74.98
DS126,JAVA201,91.42,80.36,84.16,81.16,93.6,77.67,72.51,89.95,95.95,98.43,99.64,90.1,98.86,97.62,100.0,86.82,B,9.0,72.72
DS126,DBMS201,84.51,65.19,71.03,76.56,79.69,64.36,81.69,79.48,81.04,71.48,74.95,80.38,71.62,76.22,92.01,74.11,C,8.0,64.03
DS126,MLF301,70.41,70.09,69.27,81.4,75.32,67.04,76.18,72.54,80.03,77.32,85.45,78.56,88.57,68.05,58.42,71.5,C,8.0,68.87
DS126,DSA301,86.46,93.13,67.82,90.18,87.99,84.25,88.26,92.59,95.94,88.09,85.29,93.58,74.35,93.28,96.32,80.82,B,9.0,68.76
DS126,PDSA301,81.51,77.56,91.31,83.09,87.68,64.17,80.26,88.45,85.76,81.56,83.05,88.33,85.52,83.99,69.03,84.91,B,9.0,80.14
DS126,DBS301,56.26,42.76,26.12,50.7,53.4,64.74,64.19,51.27,44.29,50.8,59.59,55.18,62.67,61.72,44.12,41.87,F,0.0,60.0
DS126,MLT401,73.05,89.08,96.28,72.75,84.14,79.2,59.41,83.34,94.79,84.17,83.49,68.66,91.36,88.61,75.83,86.97,B,9.0,65.4
DS126,CSYS401,68.86,84.09,77.6,78.31,70.65,56.97,61.4,80.15,58.26,63.97,76.92,71.83,78.74,70.56,81.43,75.21,C,8.0,65.86
DS126,BDS401,44.49,64.3,60.44,43.2,55.15,53.64,50.75,44.1,54.4,59.6,54.31,49.46,73.23,57.41,66.05,57.03,E,6.0,60.0
DS126,DVIS401,89.22,72.95,65.16,78.49,82.74,70.49,72.26,81.03,79.71,81.79,87.76,97.51,86.24,79.79,95.42,75.22,C,8.0,68.07
DS126,MLP501,67.95,,,59.17,47.02,64.8,61.63,50.78,61.07,,,,,,,,,,60.0
DS126,DL501,68.49,,,67.16,77.0,65.57,66.2,66.67,84.53,,,,,,,,,,63.56
DS126,NLP501,88.46,,,86.16,81.66,93.38,100.0,100.0,90.93,,,,,,,,,,76.9
DS126,CV501,75.12,,,72.73,68.06,63.95,71.85,67.5,72.29,,,,,,,,,,60.0
DS127,MATH101,84.44,86.78,59.89,82.97,72.79,69.07,77.56,74.77,81.08,78.69,65.84,86.1,84.43,79.2,84.44,73.06,C,8.0,63.82
DS127,STAT101,70.2,89.89,92.38,73.68,80.77,75.32,72.2,93.41,83.19,79.19,90.57,68.29,67.52,97.32,88.14,85.2,B,9.0,66.96
DS127,PROG101,58.75,54.49,53.55,54.59,63.81,54.97,43.89,73.91,62.69,57.43,59.49,45.26,65.33,71.61,68.52,56.44,E,6.0,60.0
DS127,SYSC101,62.88,86.09,92.44,73.02,72.4,74.51,74.1,79.65,67.04,94.65,79.04,72.48,71.06,79.69,74.89,82.13,B,9.0,60.0
DS127,MATH201,42.52,49.26,51.68,59.0,50.32,58.58,47.86,65.9,57.23,59.05,53.59,43.53,48.53,58.13,57.48,50.92,E,6.0,60.0
DS127,STAT201,77.84,58.93,84.19,63.26,80.88,64.84,75.6,84.37,81.32,75.05,76.29,52.34,85.93,80.75,62.86,76.28,C,8.0,60.15
DS127,JAVA201,56.07,73.74,51.74,75.22,65.63,72.64,73.67,90.64,74.28,79.54,76.23,80.24,76.86,78.47,82.23,63.31,D,7.0,62.04
DS127,DBMS201,72.08,97.46,96.1,90.42,88.22,87.52,98.76,75.91,93.51,93.72,87.41,88.33,73.94,100.0,100.0,90.81,A,10.0,73.27
DS127,MLF301,41.55,71.94,91.91,66.8,76.0,80.64,79.3,71.67,81.7,87.22,76.12,80.36,72.58,69.22,91.17,77.11,C,8.0,69.79
DS127,DSA301,90.52,100.0,99.22,86.42,100.0,96.56,97.44,91.67,73.63,93.95,83.99,81.39,90.17,82.8,83.22,94.8,A,10.0,67.5
DS127,PDSA301,98.79,84.38,74.05,75.55,86.05,69.31,79.49,97.67,89.87,100.0,100.0,95.17,85.76,100.0,95.35,83.95,B,9.0,81.22
DS127,DBS301,80.18,65.01,52.52,75.17,63.23,76.36,89.05,76.33,56.05,100.0,79.02,75.44,75.1,79.25,82.65,65.98,D,7.0,61.91
DS127,MLT401,82.59,90.63,82.43,66.74,80.2,81.27,80.05,80.81,81.19,73.74,83.79,88.68,70.54,85.02,97.06,83.18,B,9.0,60.0
DS127,CSYS401,71.29,71.22,88.33,61.59,72.87,56.82,58.7,61.94,68.26,68.23,54.78,51.76,66.19,66.58,55.58,75.29,C,8.0,60.0
DS127,BDS401,62.64,73.84,71.41,81.55,85.63,67.68,83.06,85.9,80.15,90.01,70.8,76.4,72.93,80.63,73.26,72.74,C,8.0,74.05
DS127,DVIS401,65.64,98.83,55.97,73.39,77.99,83.6,86.92,95.96,86.08,81.59,100.0,83.1,84.97,74.12,96.6,72.67,C,8.0,72.03
DS127,MLP501,55.53,51.34,34.06,48.73,51.89,64.64,50.41,60.18,56.74,63.03,58.05,64.95,75.45,68.75,65.96,47.87,F,0.0,60.0
DS127,DL501,31.38,30.13,46.98,26.61,35.94,21.8,47.93,32.92,32.5,36.05,30.51,46.3,33.85,37.25,46.3,38.72,F,0.0,60.0
DS127,NLP501,76.55,64.01,73.61,65.38,68.16,82.83,70.07,70.47,67.55,70.01,78.32,53.87,64.93,67.49,81.72,71.55,C,8.0,61.93
DS127,CV501,46.05,60.22,66.22,51.67,61.24,55.86,62.95,60.16,56.06,66.5,68.04,51.42,56.23,60.51,65.08,60.32,D,7.0,60.0
DS127,RL601,71.97,,,84.48,88.46,79.14,87.26,100.0,100.0,,,,,,,,,,85.2
DS127,TSA601,44.86,,,69.84,66.8,76.65,64.03,84.28,58.1,,,,,,,,,,60.0
DS127,BA601,77.24,,,64.68,78.23,74.63,88.39,83.54,77.82,,,,,,,,,,60.0
DS127,CAP601,97.46,,,100.0,90.18,91.18,88.08,100.0,100.0,,,,,,,,,,86.08
DS128,MATH101,84.41,78.51,91.81,92.3,59.38,63.12,79.66,84.1,71.55,82.39,62.52,91.53,87.13,89.42,90.25,85.0,B,9.0,60.0
DS128,STAT101,96.65,99.7,92.11,81.49,99.3,94.33,89.56,86.1,92.18,100.0,100.0,100.0,100.0,100.0,100.0,94.87,A,10.0,79.43
DS128,PROG101,66.01,80.42,60.05,67.45,72.44,72.58,72.17,75.84,55.63,85.56,90.82,73.27,73.0,72.16,74.73,68.12,D,7.0,63.01
DS128,SYSC101,90.38,82.78,94.16,92.96,85.45,88.0,76.1,85.27,91.14,83.32,83.62,84.07,79.89,90.12,85.68,89.28,B,9.0,60.0
DS128,MATH201,80.82,83.84,43.4,67.7,72.03,61.65,65.73,65.42,61.2,86.79,84.12,81.1,70.84,83.17,67.73,63.75,D,7.0,60.0
DS128,STAT201,76.46,62.01,82.48,64.25,74.5,77.0,69.66,68.08,73.45,73.04,66.93,60.27,56.8,66.14,64.84,74.14,C,8.0,60.0
DS128,JAVA201,89.51,87.8,60.24,86.39,87.66,76.41,89.11,94.09,93.03,83.92,87.56,87.05,95.84,91.75,75.44,76.9,C,8.0,66.0
DS128,DBMS201,72.43,58.99,67.52,71.97,72.14,86.3,76.44,68.29,85.3,81.22,97.11,83.85,80.37,82.63,80.25,70.87,C,8.0,63.33
DS128,MLF301,84.5,99.74,56.96,84.91,97.1,90.77,86.06,84.01,88.54,93.38,100.0,89.83,95.75,100.0,100.0,78.18,C,8.0,85.59
DS128,DSA301,85.38,80.88,67.25,74.77,87.37,72.65,94.72,76.37,78.2,79.44,84.24,85.6,78.87,95.46,94.92,76.9,C,8.0,79.75
DS128,PDSA301,56.84,71.22,62.42,50.28,76.11,50.7,56.45,86.26,60.57,71.32,77.03,59.95,59.44,73.82,64.37,63.84,D,7.0,60.0
DS128,DBS301,48.61,34.38,57.34,37.71,45.39,45.53,44.49,53.99,53.22,42.83,62.97,66.39,57.47,46.79,61.38,50.84,E,6.0,60.0
DS128,MLT401,69.8,61.13,75.67,70.0,72.06,67.79,68.9,98.12,86.74,83.3,71.61,86.94,83.8,73.78,78.88,73.45,C,8.0,60.0
DS128,CSYS401,45.24,39.28,49.58,39.81,58.99,51.06,49.25,52.92,58.95,35.9,50.24,64.97,50.11,53.2,60.73,48.16,F,0.0,60.0
DS128,BDS401,60.11,47.22,69.51,56.31,62.31,56.16,51.76,58.54,62.17,53.19,67.4,59.36,72.23,59.65,58.64,61.85,D,7.0,60.0
DS128,DVIS401,61.65,43.8,72.32,61.94,56.59,79.38,72.84,74.02,78.16,77.14,71.74,96.39,80.05,75.84,80.51,67.36,D,7.0,65.36
DS128,MLP501,68.21,64.92,74.87,61.46,63.33,50.93,76.67,56.85,60.7,62.67,70.11,78.37,69.42,64.92,56.9,69.23,D,7.0,60.0
DS128,DL501,58.5,47.55,62.3,63.91,66.29,72.49,70.32,63.96,69.43,78.95,68.79,59.7,61.79,56.18,65.45,60.76,D,7.0,60.07
DS128,NLP501,45.52,40.17,49.0,50.64,46.12,47.1,42.7,60.96,33.21,64.88,60.75,52.1,40.75,43.25,40.47,47.02,F,0.0,60.0
DS128,CV501,39.31,74.8,69.67,58.62,46.27,64.68,68.23,54.7,43.24,55.98,53.28,67.96,63.58,78.01,58.28,62.81,D,7.0,60.0
DS128,RL601,78.85,,,70.96,63.42,78.14,73.47,76.94,69.23,,,,,,,,,,71.76
DS128,TSA601,57.93,,,80.28,57.72,73.9,73.58,71.4,67.83,,,,,,,,,,60.0
DS128,BA601,67.35,,,73.64,78.49,64.78,84.12,78.57,72.76,,,,,,,,,,60.0
DS128,CAP601,64.14,,,57.52,86.36,78.26,71.89,63.5,85.4,,,,,,,,,,60.0
DS129,MATH101,56.61,50.13,82.07,65.61,51.77,41.03,50.37,57.65,67.47,41.98,61.59,58.44,66.23,60.67,59.73,65.9,D,7.0,60.0
DS129,STAT101,71.03,57.7,76.18,73.96,64.45,63.25,65.96,60.91,70.05,67.46,63.93,63.42,68.45,68.79,57.23,69.48,D,7.0,60.0
DS129,PROG101,53.07,54.6,72.19,60.68,64.78,66.91,63.84,70.54,81.13,67.13,71.42,69.38,60.52,62.41,79.34,65.48,D,7.0,60.0
DS129,SYSC101,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,A,10.0,100.0
DS129,MATH201,100.0,100.0,100.0,100.0,94.96,97.37,98.45,100.0,95.0,100.0,96.77,100.0,97.76,100.0,100.0,99.51,A,10.0,86.06
DS129,STAT201,54.82,83.2,81.21,94.36,70.98,81.32,57.04,77.87,64.44,94.94,84.57,77.18,83.94,74.33,80.98,76.74,C,8.0,60.0
DS129,JAVA201,88.48,69.59,79.63,78.55,52.47,77.03,76.63,79.51,75.29,55.0,81.42,71.91,71.77,68.46,66.08,76.91,C,8.0,60.0
DS129,DBMS201,84.57,64.18,73.3,73.91,66.23,69.39,80.19,84.3,72.2,78.52,81.14,65.65,86.59,68.08,82.67,74.36,C,8.0,72.58
DS129,MLF301,84.56,79.33,70.2,99.63,83.63,89.22,89.01,81.13,80.34,99.21,82.92,87.36,100.0,78.7,87.13,79.12,C,8.0,81.69
DS129,DSA301,57.59,32.82,24.34,43.99,36.21,44.99,40.94,32.75,52.99,58.44,37.96,54.33,55.93,46.02,62.8,37.48,F,0.0,60.0
DS129,PDSA301,68.65,78.03,72.44,75.2,77.96,84.36,76.42,79.46,78.2,71.75,79.83,84.45,84.26,95.25,89.6,75.4,C,8.0,60.0
DS129,DBS301,59.22,77.56,60.65,62.6,66.36,66.21,70.92,59.26,70.33,55.48,85.82,51.19,66.89,49.32,59.61,63.88,D,7.0,60.0
DS129,MLT401,75.96,73.05,55.75,74.25,80.39,81.1,86.8,77.72,83.76,77.72,64.99,85.53,84.46,73.99,93.84,68.76,D,7.0,60.68
DS129,CSYS401,70.51,55.75,52.12,73.44,71.38,74.09,77.46,73.33,74.34,77.6,77.06,74.16,85.99,81.01,56.7,62.2,D,7.0,60.0
DS129,BDS401,78.46,84.07,70.2,83.81,71.31,82.66,86.31,74.76,77.08,71.27,78.93,86.25,76.18,85.17,84.04,76.41,C,8.0,61.32
DS129,DVIS401,56.7,52.99,78.29,63.47,58.46,58.22,58.92,78.78,50.19,58.17,69.41,48.96,68.13,69.37,66.89,66.49,D,7.0,60.0
DS129,MLP501,75.09,64.62,57.61,67.2,48.97,79.53,84.88,64.01,62.12,80.31,76.54,70.8,73.75,73.46,74.92,65.41,D,7.0,60.81
DS129,DL501,56.39,59.8,33.22,43.73,56.51,63.13,66.29,44.09,61.79,40.35,74.96,83.19,60.99,54.6,75.83,48.85,F,0.0,60.0
DS129,NLP501,91.74,89.57,95.99,94.37,92.48,75.52,88.21,100.0,97.04,82.29,76.28,82.22,87.57,87.18,96.32,92.08,A,10.0,83.88
DS129,CV501,38.61,47.5,61.8,64.94,30.24,51.53,68.21,68.44,44.73,54.21,60.83,43.77,61.8,48.3,59.59,54.05,E,6.0,60.0
DS129,RL601,59.37,,,73.57,58.56,75.14,50.3,61.07,53.57,,,,,,,,,,60.0
DS129,TSA601,55.53,,,66.86,57.04,51.37,66.07,49.13,61.13,,,,,,,,,,60.0
DS129,BA601,66.15,,,51.12,58.77,57.28,77.44,62.85,64.02,,,,,,,,,,60.0
DS129,CAP601,72.72,,,73.23,56.99,62.08,76.22,77.91,71.76,,,,,,,,,,60.0
DS130,MATH101,73.42,77.49,75.47,74.69,74.27,73.55,86.82,84.75,72.43,76.24,78.59,69.34,79.4,95.04,98.94,76.93,C,8.0,60.0
DS130,STAT101,65.13,48.25,78.52,56.81,61.15,50.93,60.52,57.65,61.88,57.01,63.72,61.81,65.04,70.67,70.37,66.85,D,7.0,60.0
DS130,PROG101,37.49,43.72,35.64,46.1,49.72,53.93,40.77,54.35,42.15,57.21,50.07,43.92,40.54,54.13,56.18,41.17,F,0.0,60.0
DS130,SYSC101,62.35,62.02,60.43,65.07,73.8,63.85,63.13,50.05,69.89,63.57,60.52,71.28,56.99,54.26,62.54,61.7,D,7.0,60.0
DS130,MATH201,69.76,61.3,75.56,62.7,64.37,80.96,64.39,72.78,60.55,68.86,60.83,56.65,62.06,79.12,63.73,69.81,D,7.0,60.0
DS130,STAT201,69.92,59.18,79.54,80.42,63.21,63.92,60.02,57.62,75.76,62.15,75.09,61.06,53.55,65.85,61.86,70.69,C,8.0,60.0
DS130,JAVA201,43.89,33.27,56.17,29.16,35.47,45.79,51.82,37.15,45.46,49.51,56.53,45.11,43.95,27.49,34.38,46.59,F,0.0,60.0
DS130,DBMS201,61.85,51.07,53.71,49.87,55.76,54.66,61.05,62.07,69.63,61.91,63.76,49.0,69.7,59.59,72.2,56.65,E,6.0,60.0
DS130,MLF301,64.01,74.14,56.47,62.21,77.46,65.82,71.84,55.69,78.98,78.25,79.99,83.72,75.04,61.09,66.92,64.74,D,7.0,60.0
DS130,DSA301,27.61,45.98,60.09,48.96,45.73,41.59,67.05,47.54,51.56,59.22,63.57,40.46,54.84,40.46,66.51,50.76,E,6.0,60.0
DS130,PDSA301,52.51,40.05,67.3,58.03,50.29,51.13,56.06,52.39,58.05,53.73,48.83,56.94,60.31,51.37,54.7,57.1,E,6.0,60.0
DS130,DBS301,77.2,79.97,59.67,73.63,87.59,70.28,82.56,72.39,82.64,69.53,77.47,82.69,75.1,94.98,71.98,70.96,C,8.0,65.22
DS130,MLT401,56.53,82.2,95.76,69.96,62.24,71.19,59.36,70.91,80.42,70.85,90.98,72.26,62.37,90.16,66.91,80.81,B,9.0,60.0
DS130,CSYS401,52.08,74.89,32.35,43.77,50.88,64.48,45.75,50.72,50.26,56.8,62.0,62.22,49.96,52.7,53.67,48.07,F,0.0,60.0
DS130,BDS401,67.75,62.52,61.11,61.49,74.15,52.35,64.72,61.77,61.31,69.75,66.89,52.46,76.01,66.02,70.47,63.42,D,7.0,60.0
DS130,DVIS401,48.03,48.09,51.1,42.26,45.24,49.61,53.08,49.4,38.07,55.81,53.47,43.31,61.84,50.81,64.76,50.05,E,6.0,60.0
DS130,MLP501,34.77,43.11,37.2,53.96,57.01,61.99,50.96,70.02,55.74,50.57,60.4,58.73,63.85,70.68,61.28,44.44,F,0.0,60.0
DS130,DL501,95.14,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.27,100.0,100.0,100.0,98.88,91.99,100.0,98.97,A,10.0,80.87
DS130,NLP501,42.11,77.45,58.67,59.71,65.12,72.96,57.86,53.99,58.07,62.01,56.71,62.63,58.66,72.18,60.99,59.92,E,6.0,60.0
DS130,CV501,92.76,85.07,68.78,96.04,91.08,86.44,76.03,88.03,86.87,73.6,93.67,100.0,98.4,94.26,82.09,80.85,B,9.0,78.48
DS130,RL601,94.52,,,85.58,100.0,82.1,76.44,86.18,100.0,,,,,,,,,,79.49
DS130,TSA601,69.52,,,83.45,83.08,87.78,76.62,69.04,83.84,,,,,,,,,,72.77
