student_id,course_code,course_name,trimester,instructor,year,status
DS109,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Ongoing
DS109,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Ongoing
DS109,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Ongoing
DS109,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Ongoing
DS110,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS110,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS110,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS110,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS110,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS110,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS110,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS110,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS110,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS110,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS110,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS110,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS110,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS110,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS110,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS110,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS110,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Completed
DS110,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Completed
DS110,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Completed
DS110,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Completed
DS110,RL601,Reinforcement Learning,Trimester 6,Dr. Ravi Menon,2023,Ongoing
DS110,TSA601,Time Series Analysis,Trimester 6,Dr. Priya Singh,2023,Ongoing
DS110,BA601,Business Analytics,Trimester 6,Dr. Neha Sharma,2023,Ongoing
DS110,CAP601,Capstone Project,Trimester 6,Dr. Vikram Iyer,2023,Ongoing
DS111,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS111,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS111,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS111,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS111,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS111,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS111,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS111,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS111,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS111,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS111,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS111,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS111,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS111,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS111,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS111,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS111,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Ongoing
DS111,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Ongoing
DS111,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Ongoing
DS111,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Ongoing
DS112,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS112,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS112,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS112,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS112,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS112,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS112,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS112,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS112,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS112,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS112,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS112,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS112,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS112,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS112,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS112,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS112,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Completed
DS112,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Completed
DS112,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Completed
DS112,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Completed
DS112,RL601,Reinforcement Learning,Trimester 6,Dr. Ravi Menon,2023,Ongoing
DS112,TSA601,Time Series Analysis,Trimester 6,Dr. Priya Singh,2023,Ongoing
DS112,BA601,Business Analytics,Trimester 6,Dr. Neha Sharma,2023,Ongoing
DS112,CAP601,Capstone Project,Trimester 6,Dr. Vikram Iyer,2023,Ongoing
DS113,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS113,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS113,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS113,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS113,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS113,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS113,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS113,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS113,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS113,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS113,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS113,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS113,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS113,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS113,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS113,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS113,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Completed
DS113,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Completed
DS113,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Completed
DS113,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Completed
DS113,RL601,Reinforcement Learning,Trimester 6,Dr. Ravi Menon,2023,Ongoing
DS113,TSA601,Time Series Analysis,Trimester 6,Dr. Priya Singh,2023,Ongoing
DS113,BA601,Business Analytics,Trimester 6,Dr. Neha Sharma,2023,Ongoing
DS113,CAP601,Capstone Project,Trimester 6,Dr. Vikram Iyer,2023,Ongoing
DS114,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS114,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS114,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS114,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS114,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS114,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS114,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS114,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS114,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS114,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS114,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS114,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS114,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS114,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS114,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS114,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS114,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Ongoing
DS114,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Ongoing
DS114,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Ongoing
DS114,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Ongoing
DS115,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS115,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS115,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS115,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS115,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS115,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS115,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS115,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS115,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS115,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS115,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS115,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS115,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS115,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS115,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS115,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS115,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Completed
DS115,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Completed
DS115,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Completed
DS115,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Completed
DS115,RL601,Reinforcement Learning,Trimester 6,Dr. Ravi Menon,2023,Ongoing
DS115,TSA601,Time Series Analysis,Trimester 6,Dr. Priya Singh,2023,Ongoing
DS115,BA601,Business Analytics,Trimester 6,Dr. Neha Sharma,2023,Ongoing
DS115,CAP601,Capstone Project,Trimester 6,Dr. Vikram Iyer,2023,Ongoing
DS116,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS116,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS116,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS116,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS116,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS116,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS116,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS116,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS116,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS116,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS116,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS116,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS116,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS116,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS116,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS116,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS116,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Completed
DS116,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Completed
DS116,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Completed
DS116,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Completed
DS116,RL601,Reinforcement Learning,Trimester 6,Dr. Ravi Menon,2023,Ongoing
DS116,TSA601,Time Series Analysis,Trimester 6,Dr. Priya Singh,2023,Ongoing
DS116,BA601,Business Analytics,Trimester 6,Dr. Neha Sharma,2023,Ongoing
DS116,CAP601,Capstone Project,Trimester 6,Dr. Vikram Iyer,2023,Ongoing
DS117,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS117,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS117,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS117,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS117,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS117,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS117,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS117,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS117,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS117,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS117,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS117,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS117,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS117,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS117,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS117,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS117,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Ongoing
DS117,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Ongoing
DS117,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Ongoing
DS117,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Ongoing
DS118,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS118,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS118,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS118,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS118,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS118,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS118,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS118,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS118,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS118,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS118,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS118,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS118,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS118,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS118,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS118,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS118,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Ongoing
DS118,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Ongoing
DS118,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Ongoing
DS118,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Ongoing
DS119,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS119,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS119,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS119,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS119,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS119,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS119,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS119,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS119,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS119,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS119,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS119,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS119,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS119,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS119,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS119,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS119,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Completed
DS119,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Completed
DS119,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Completed
DS119,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Completed
DS119,RL601,Reinforcement Learning,Trimester 6,Dr. Ravi Menon,2023,Ongoing
DS119,TSA601,Time Series Analysis,Trimester 6,Dr. Priya Singh,2023,Ongoing
DS119,BA601,Business Analytics,Trimester 6,Dr. Neha Sharma,2023,Ongoing
DS119,CAP601,Capstone Project,Trimester 6,Dr. Vikram Iyer,2023,Ongoing
DS120,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS120,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS120,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS120,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS120,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS120,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS120,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS120,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS120,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS120,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS120,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS120,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS120,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS120,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS120,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS120,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS120,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Completed
DS120,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Completed
DS120,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Completed
DS120,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Completed
DS120,RL601,Reinforcement Learning,Trimester 6,Dr. Ravi Menon,2023,Ongoing
DS120,TSA601,Time Series Analysis,Trimester 6,Dr. Priya Singh,2023,Ongoing
DS120,BA601,Business Analytics,Trimester 6,Dr. Neha Sharma,2023,Ongoing
DS120,CAP601,Capstone Project,Trimester 6,Dr. Vikram Iyer,2023,Ongoing
DS121,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS121,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS121,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS121,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS121,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS121,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS121,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS121,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS121,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS121,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS121,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS121,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS121,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Ongoing
DS121,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Ongoing
DS121,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Ongoing
DS121,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Ongoing
DS122,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS122,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS122,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS122,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS122,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS122,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS122,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS122,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS122,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS122,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS122,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS122,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS122,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS122,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS122,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS122,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS122,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Completed
DS122,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Completed
DS122,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Completed
DS122,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Completed
DS122,RL601,Reinforcement Learning,Trimester 6,Dr. Ravi Menon,2023,Ongoing
DS122,TSA601,Time Series Analysis,Trimester 6,Dr. Priya Singh,2023,Ongoing
DS122,BA601,Business Analytics,Trimester 6,Dr. Neha Sharma,2023,Ongoing
DS122,CAP601,Capstone Project,Trimester 6,Dr. Vikram Iyer,2023,Ongoing
DS123,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS123,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS123,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS123,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS123,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS123,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS123,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS123,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS123,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS123,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS123,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS123,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS123,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS123,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS123,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS123,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS123,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Completed
DS123,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Completed
DS123,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Completed
DS123,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Completed
DS123,RL601,Reinforcement Learning,Trimester 6,Dr. Ravi Menon,2023,Ongoing
DS123,TSA601,Time Series Analysis,Trimester 6,Dr. Priya Singh,2023,Ongoing
DS123,BA601,Business Analytics,Trimester 6,Dr. Neha Sharma,2023,Ongoing
DS123,CAP601,Capstone Project,Trimester 6,Dr. Vikram Iyer,2023,Ongoing
DS124,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS124,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS124,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
