student_id,course_code,course_name,instructor,course_rating,instructor_rating,content_rating,difficulty_rating,comment,submission_date
DS115,DL501,Deep Learning,Dr. Amit Patel,2,2,3,3,The content could be better organized.,2024
DS115,NLP501,Natural Language Processing,Dr. Neha Sharma,3,5,4,1,I learned a lot from this course.,2024
DS115,CV501,Computer Vision,Dr. Ravi Menon,2,3,3,3,"The course materials were excellent. However, the course materials need updating.",2023
DS116,MATH101,Mathematics 1,Dr. Anil Kumar,4,5,4,1,The instructor explained complex concepts clearly.,2023
DS116,STAT101,Statistics 1,Dr. Priya Singh,3,4,5,1,The instructor explained complex concepts clearly.,2022
DS116,PROG101,Programming Basics,Prof. Raj Sharma,3,1,2,1,The assessment criteria were not clear.,2022
DS116,SYSC101,System Commands,Prof. Kavita Reddy,4,4,5,1,The course exceeded my expectations.,2023
DS116,MATH201,Mathematics 2,Dr. Anil Kumar,3,3,3,2,"I enjoyed the practical aspects of this course. However, the pace of the course was too fast.",2022
DS116,STAT201,Statistics 2,Dr. Priya Singh,3,4,4,2,The course materials were excellent.,2023
DS116,JAVA201,Java Programming,Prof. Suresh Verma,4,5,4,2,The instructor explained complex concepts clearly.,2023
DS116,DBMS201,DBMS,Prof. Meena Gupta,4,3,3,3,"The course materials were excellent. However, the pace of the course was too fast.",2023
DS116,MLF301,Machine Learning Foundations,Dr. Vikram Iyer,1,1,1,4,The assessment criteria were not clear.,2022
DS116,DSA301,Data Structures & Algorithms,Prof. Suresh Verma,5,5,4,1,I learned a lot from this course.,2022
DS116,PDSA301,"Programming, Data Structures & Algorithms",Prof. Raj Sharma,3,3,3,2,"I learned a lot from this course. However, more practical examples would have been helpful.",2022
DS116,DBS301,Database Systems,Prof. Meena Gupta,3,3,3,3,"I learned a lot from this course. However, i found the assignments too time-consuming.",2022
DS116,MLT401,Machine Learning Techniques,Dr. Vikram Iyer,5,4,5,1,The feedback on assignments was very helpful.,2023
DS116,CSYS401,Computer Systems,Prof. Kavita Reddy,4,5,3,1,The assignments were challenging but rewarding.,2024
DS116,BDS401,Big Data Systems,Dr. Amit Patel,2,3,2,3,There was too much theoretical content.,2023
DS116,DVIS401,Data Visualization,Dr. Neha Sharma,5,5,5,1,The instructor explained complex concepts clearly.,2023
DS116,MLP501,Machine Learning Practice,Dr. Vikram Iyer,4,3,3,2,"I enjoyed the practical aspects of this course. However, the assessment criteria were not clear.",2023
DS116,DL501,Deep Learning,Dr. Amit Patel,5,5,5,1,The instructor was very knowledgeable and helpful.,2023
DS116,NLP501,Natural Language Processing,Dr. Neha Sharma,2,1,3,3,Better explanation of complex topics is needed.,2024
DS116,CV501,Computer Vision,Dr. Ravi Menon,4,4,3,1,I enjoyed the practical aspects of this course.,2024
DS117,MATH101,Mathematics 1,Dr. Anil Kumar,3,2,3,1,"The instructor was very knowledgeable and helpful. However, i found the assignments too time-consuming.",2023
DS117,STAT101,Statistics 1,Dr. Priya Singh,4,3,4,1,The course materials were excellent.,2023
DS117,PROG101,Programming Basics,Prof. Raj Sharma,2,2,2,3,The pace of the course was too fast.,2023
DS117,SYSC101,System Commands,Prof. Kavita Reddy,3,2,2,2,The course materials need updating.,2022
DS117,MATH201,Mathematics 2,Dr. Anil Kumar,3,4,4,2,I enjoyed the practical aspects of this course.,2022
DS117,STAT201,Statistics 2,Dr. Priya Singh,2,3,3,1,"I enjoyed the practical aspects of this course. However, better explanation of complex topics is needed.",2022
DS117,JAVA201,Java Programming,Prof. Suresh Verma,4,4,4,2,The instructor was very knowledgeable and helpful.,2022
DS117,DBMS201,DBMS,Prof. Meena Gupta,4,5,5,1,The assignments were challenging but rewarding.,2022
DS117,MLF301,Machine Learning Foundations,Dr. Vikram Iyer,4,3,4,2,The instructor explained complex concepts clearly.,2022
DS117,DSA301,Data Structures & Algorithms,Prof. Suresh Verma,4,4,5,1,The instructor was very knowledgeable and helpful.,2022
DS117,PDSA301,"Programming, Data Structures & Algorithms",Prof. Raj Sharma,2,3,3,2,"The instructor was very knowledgeable and helpful. However, i found the assignments too time-consuming.",2023
DS117,DBS301,Database Systems,Prof. Meena Gupta,4,4,3,1,The feedback on assignments was very helpful.,2023
DS117,MLT401,Machine Learning Techniques,Dr. Vikram Iyer,1,2,2,3,The course was too difficult.,2024
DS117,CSYS401,Computer Systems,Prof. Kavita Reddy,4,3,3,2,"The feedback on assignments was very helpful. However, the assessment criteria were not clear.",2024
DS117,BDS401,Big Data Systems,Dr. Amit Patel,3,3,3,1,"I learned a lot from this course. However, better explanation of complex topics is needed.",2024
DS117,DVIS401,Data Visualization,Dr. Neha Sharma,3,2,2,2,The course was too difficult.,2023
DS118,MATH101,Mathematics 1,Dr. Anil Kumar,4,5,4,2,The instructor was very knowledgeable and helpful.,2022
DS118,STAT101,Statistics 1,Dr. Priya Singh,4,3,4,2,The instructor explained complex concepts clearly.,2022
DS118,PROG101,Programming Basics,Prof. Raj Sharma,3,4,3,1,"I enjoyed the practical aspects of this course. However, there was too much theoretical content.",2023
DS118,SYSC101,System Commands,Prof. Kavita Reddy,1,3,3,2,The course materials need updating.,2023
DS118,MATH201,Mathematics 2,Dr. Anil Kumar,3,1,3,3,The course was too difficult.,2022
DS118,STAT201,Statistics 2,Dr. Priya Singh,4,3,4,1,The course was well-structured and informative.,2022
DS118,JAVA201,Java Programming,Prof. Suresh Verma,2,3,3,1,"The assignments were challenging but rewarding. However, better explanation of complex topics is needed.",2022
DS118,DBMS201,DBMS,Prof. Meena Gupta,4,4,4,1,The assignments were challenging but rewarding.,2022
DS118,MLF301,Machine Learning Foundations,Dr. Vikram Iyer,4,4,5,2,The course exceeded my expectations.,2022
DS118,DSA301,Data Structures & Algorithms,Prof. Suresh Verma,3,3,2,3,"The course materials were excellent. However, the course was too difficult.",2022
DS118,PDSA301,"Programming, Data Structures & Algorithms",Prof. Raj Sharma,2,2,2,2,The assessment criteria were not clear.,2023
DS118,DBS301,Database Systems,Prof. Meena Gupta,4,4,4,1,The feedback on assignments was very helpful.,2022
DS118,MLT401,Machine Learning Techniques,Dr. Vikram Iyer,5,4,4,1,I would recommend this course to others.,2023
DS118,CSYS401,Computer Systems,Prof. Kavita Reddy,5,4,4,1,I would recommend this course to others.,2024
DS118,BDS401,Big Data Systems,Dr. Amit Patel,4,5,5,1,The course was well-structured and informative.,2024
DS118,DVIS401,Data Visualization,Dr. Neha Sharma,3,4,4,1,The course exceeded my expectations.,2024
DS119,MATH101,Mathematics 1,Dr. Anil Kumar,4,2,3,2,"The instructor explained complex concepts clearly. However, the pace of the course was too fast.",2023
DS119,STAT101,Statistics 1,Dr. Priya Singh,3,3,3,3,"The feedback on assignments was very helpful. However, the course was too difficult.",2022
DS119,PROG101,Programming Basics,Prof. Raj Sharma,5,4,4,2,The course materials were excellent.,2023
DS119,SYSC101,System Commands,Prof. Kavita Reddy,3,2,2,3,The course materials need updating.,2022
DS119,MATH201,Mathematics 2,Dr. Anil Kumar,4,4,3,2,I learned a lot from this course.,2022
DS119,STAT201,Statistics 2,Dr. Priya Singh,3,4,3,1,"The instructor explained complex concepts clearly. However, the course was too difficult.",2023
DS119,JAVA201,Java Programming,Prof. Suresh Verma,4,4,3,1,The course was well-structured and informative.,2023
DS119,DBMS201,DBMS,Prof. Meena Gupta,2,4,3,3,"The assignments were challenging but rewarding. However, better explanation of complex topics is needed.",2023
DS119,MLF301,Machine Learning Foundations,Dr. Vikram Iyer,3,3,4,2,"I enjoyed the practical aspects of this course. However, i found the assignments too time-consuming.",2023
DS119,DSA301,Data Structures & Algorithms,Prof. Suresh Verma,5,4,4,1,The feedback on assignments was very helpful.,2022
DS119,PDSA301,"Programming, Data Structures & Algorithms",Prof. Raj Sharma,2,2,2,3,The assessment criteria were not clear.,2022
DS119,DBS301,Database Systems,Prof. Meena Gupta,4,4,4,2,I would recommend this course to others.,2022
DS119,MLT401,Machine Learning Techniques,Dr. Vikram Iyer,3,2,2,3,The pace of the course was too fast.,2024
DS119,CSYS401,Computer Systems,Prof. Kavita Reddy,4,4,4,1,I enjoyed the practical aspects of this course.,2023
DS119,BDS401,Big Data Systems,Dr. Amit Patel,3,2,2,3,The course materials need updating.,2023
DS119,DVIS401,Data Visualization,Dr. Neha Sharma,3,3,4,1,"The instructor explained complex concepts clearly. However, the pace of the course was too fast.",2024
DS119,MLP501,Machine Learning Practice,Dr. Vikram Iyer,5,5,4,1,The course exceeded my expectations.,2024
DS119,DL501,Deep Learning,Dr. Amit Patel,3,3,2,2,"The course exceeded my expectations. However, there was too much theoretical content.",2024
DS119,NLP501,Natural Language Processing,Dr. Neha Sharma,4,4,4,1,I learned a lot from this course.,2024
DS119,CV501,Computer Vision,Dr. Ravi Menon,3,3,4,3,"I learned a lot from this course. However, the course materials need updating.",2023
DS120,MATH101,Mathematics 1,Dr. Anil Kumar,4,4,4,1,The instructor was very knowledgeable and helpful.,2023
DS120,STAT101,Statistics 1,Dr. Priya Singh,2,4,3,2,"The instructor explained complex concepts clearly. However, there was too much theoretical content.",2023
DS120,PROG101,Programming Basics,Prof. Raj Sharma,3,3,3,2,"The course materials were excellent. However, there was too much theoretical content.",2022
DS120,SYSC101,System Commands,Prof. Kavita Reddy,3,3,4,2,"The assignments were challenging but rewarding. However, i found the assignments too time-consuming.",2023
DS120,MATH201,Mathematics 2,Dr. Anil Kumar,4,5,4,1,The assignments were challenging but rewarding.,2023
DS120,STAT201,Statistics 2,Dr. Priya Singh,3,4,3,1,"The feedback on assignments was very helpful. However, i found the assignments too time-consuming.",2022
DS120,JAVA201,Java Programming,Prof. Suresh Verma,5,5,4,1,The course exceeded my expectations.,2023
DS120,DBMS201,DBMS,Prof. Meena Gupta,3,3,4,2,"The instructor explained complex concepts clearly. However, the course materials need updating.",2022
DS120,MLF301,Machine Learning Foundations,Dr. Vikram Iyer,5,4,4,1,The course was well-structured and informative.,2022
DS120,DSA301,Data Structures & Algorithms,Prof. Suresh Verma,2,2,2,1,The course materials need updating.,2023
DS120,PDSA301,"Programming, Data Structures & Algorithms",Prof. Raj Sharma,3,4,5,1,The course exceeded my expectations.,2022
DS120,DBS301,Database Systems,Prof. Meena Gupta,4,3,4,1,I would recommend this course to others.,2023
DS120,MLT401,Machine Learning Techniques,Dr. Vikram Iyer,3,4,4,2,The course exceeded my expectations.,2024
DS120,CSYS401,Computer Systems,Prof. Kavita Reddy,4,4,4,2,The feedback on assignments was very helpful.,2024
DS120,BDS401,Big Data Systems,Dr. Amit Patel,5,5,5,1,The assignments were challenging but rewarding.,2024
DS120,DVIS401,Data Visualization,Dr. Neha Sharma,3,3,3,3,"I learned a lot from this course. However, there was too much theoretical content.",2023
DS120,MLP501,Machine Learning Practice,Dr. Vikram Iyer,3,4,4,1,I enjoyed the practical aspects of this course.,2024
DS120,DL501,Deep Learning,Dr. Amit Patel,3,2,2,2,There was too much theoretical content.,2023
DS120,NLP501,Natural Language Processing,Dr. Neha Sharma,3,5,4,1,The assignments were challenging but rewarding.,2023
DS120,CV501,Computer Vision,Dr. Ravi Menon,2,2,1,4,The pace of the course was too fast.,2024
DS121,MATH101,Mathematics 1,Dr. Anil Kumar,3,2,3,2,"The course was well-structured and informative. However, the course materials need updating.",2022
DS121,STAT101,Statistics 1,Dr. Priya Singh,4,5,5,1,The course materials were excellent.,2022
DS121,PROG101,Programming Basics,Prof. Raj Sharma,5,3,5,1,I learned a lot from this course.,2022
DS121,SYSC101,System Commands,Prof. Kavita Reddy,4,5,5,1,The feedback on assignments was very helpful.,2023
DS121,MATH201,Mathematics 2,Dr. Anil Kumar,3,4,4,1,The course materials were excellent.,2023
DS121,STAT201,Statistics 2,Dr. Priya Singh,4,4,3,1,The course materials were excellent.,2022
DS121,JAVA201,Java Programming,Prof. Suresh Verma,4,5,4,1,I would recommend this course to others.,2022
DS121,DBMS201,DBMS,Prof. Meena Gupta,4,4,4,1,The instructor was very knowledgeable and helpful.,2022
DS121,MLF301,Machine Learning Foundations,Dr. Vikram Iyer,3,4,3,2,"The instructor was very knowledgeable and helpful. However, the content could be better organized.",2023
DS121,DSA301,Data Structures & Algorithms,Prof. Suresh Verma,4,2,3,2,"The assignments were challenging but rewarding. However, more practical examples would have been helpful.",2022
DS121,PDSA301,"Programming, Data Structures & Algorithms",Prof. Raj Sharma,3,3,4,1,"The feedback on assignments was very helpful. However, more practical examples would have been helpful.",2022
DS121,DBS301,Database Systems,Prof. Meena Gupta,5,5,5,1,The course was well-structured and informative.,2022
DS122,MATH101,Mathematics 1,Dr. Anil Kumar,4,4,5,1,I enjoyed the practical aspects of this course.,2023
DS122,STAT101,Statistics 1,Dr. Priya Singh,4,4,3,1,The instructor was very knowledgeable and helpful.,2022
DS122,PROG101,Programming Basics,Prof. Raj Sharma,5,4,3,1,The instructor was very knowledgeable and helpful.,2023
DS122,SYSC101,System Commands,Prof. Kavita Reddy,3,3,2,2,"The feedback on assignments was very helpful. However, the course materials need updating.",2023
DS122,MATH201,Mathematics 2,Dr. Anil Kumar,2,2,3,2,The content could be better organized.,2022
DS122,STAT201,Statistics 2,Dr. Priya Singh,4,5,4,1,The course materials were excellent.,2023
DS122,JAVA201,Java Programming,Prof. Suresh Verma,5,5,3,1,I would recommend this course to others.,2022
DS122,DBMS201,DBMS,Prof. Meena Gupta,2,3,3,2,"The instructor was very knowledgeable and helpful. However, the course was too difficult.",2023
DS122,MLF301,Machine Learning Foundations,Dr. Vikram Iyer,5,5,4,1,I enjoyed the practical aspects of this course.,2022
DS122,DSA301,Data Structures & Algorithms,Prof. Suresh Verma,3,4,3,1,"The feedback on assignments was very helpful. However, the instructor was not very responsive to questions.",2023
DS122,PDSA301,"Programming, Data Structures & Algorithms",Prof. Raj Sharma,5,4,4,1,I enjoyed the practical aspects of this course.,2022
DS122,DBS301,Database Systems,Prof. Meena Gupta,4,5,5,2,I enjoyed the practical aspects of this course.,2022
DS122,MLT401,Machine Learning Techniques,Dr. Vikram Iyer,4,4,4,1,I enjoyed the practical aspects of this course.,2023
DS122,CSYS401,Computer Systems,Prof. Kavita Reddy,4,4,3,1,The feedback on assignments was very helpful.,2023
DS122,BDS401,Big Data Systems,Dr. Amit Patel,2,2,2,3,There was too much theoretical content.,2023
DS122,DVIS401,Data Visualization,Dr. Neha Sharma,3,3,3,1,"The feedback on assignments was very helpful. However, the instructor was not very responsive to questions.",2024
DS122,MLP501,Machine Learning Practice,Dr. Vikram Iyer,2,3,2,4,The instructor was not very responsive to questions.,2023
DS122,DL501,Deep Learning,Dr. Amit Patel,5,5,4,1,I would recommend this course to others.,2024
DS122,NLP501,Natural Language Processing,Dr. Neha Sharma,2,3,3,2,"The course materials were excellent. However, the pace of the course was too fast.",2023
DS122,CV501,Computer Vision,Dr. Ravi Menon,3,4,3,2,"The assignments were challenging but rewarding. However, the content could be better organized.",2023
DS123,MATH101,Mathematics 1,Dr. Anil Kumar,2,3,3,2,"The course was well-structured and informative. However, the assessment criteria were not clear.",2022
DS123,STAT101,Statistics 1,Dr. Priya Singh,4,3,4,1,The instructor was very knowledgeable and helpful.,2022
DS123,PROG101,Programming Basics,Prof. Raj Sharma,5,5,5,1,The instructor was very knowledgeable and helpful.,2023
DS123,SYSC101,System Commands,Prof. Kavita Reddy,5,4,5,1,The instructor explained complex concepts clearly.,2022
DS123,MATH201,Mathematics 2,Dr. Anil Kumar,3,3,4,2,"The course materials were excellent. However, the assessment criteria were not clear.",2023
DS123,STAT201,Statistics 2,Dr. Priya Singh,4,3,2,1,"The assignments were challenging but rewarding. However, the pace of the course was too fast.",2023
DS123,JAVA201,Java Programming,Prof. Suresh Verma,5,4,4,1,The course was well-structured and informative.,2022
DS123,DBMS201,DBMS,Prof. Meena Gupta,3,3,3,2,"The instructor was very knowledgeable and helpful. However, the pace of the course was too fast.",2023
DS123,MLF301,Machine Learning Foundations,Dr. Vikram Iyer,4,5,4,1,The instructor explained complex concepts clearly.,2022
DS123,DSA301,Data Structures & Algorithms,Prof. Suresh Verma,3,3,4,2,"I would recommend this course to others. However, there was too much theoretical content.",2023
DS123,PDSA301,"Programming, Data Structures & Algorithms",Prof. Raj Sharma,3,4,3,2,"The course was well-structured and informative. However, the assessment criteria were not clear.",2023
DS123,DBS301,Database Systems,Prof. Meena Gupta,3,4,3,1,"The course was well-structured and informative. However, more practical examples would have been helpful.",2023
DS123,MLT401,Machine Learning Techniques,Dr. Vikram Iyer,4,5,4,1,The assignments were challenging but rewarding.,2023
DS123,CSYS401,Computer Systems,Prof. Kavita Reddy,4,4,3,2,I learned a lot from this course.,2024
DS123,BDS401,Big Data Systems,Dr. Amit Patel,4,4,4,1,The instructor explained complex concepts clearly.,2024
DS123,DVIS401,Data Visualization,Dr. Neha Sharma,5,5,5,1,I enjoyed the practical aspects of this course.,2024
DS123,MLP501,Machine Learning Practice,Dr. Vikram Iyer,4,5,5,1,I enjoyed the practical aspects of this course.,2024
DS123,DL501,Deep Learning,Dr. Amit Patel,4,3,4,1,The course materials were excellent.,2024
DS123,NLP501,Natural Language Processing,Dr. Neha Sharma,3,3,4,2,"The instructor was very knowledgeable and helpful. However, the instructor was not very responsive to questions.",2023
DS123,CV501,Computer Vision,Dr. Ravi Menon,4,3,4,2,I would recommend this course to others.,2024
DS124,MATH101,Mathematics 1,Dr. Anil Kumar,5,4,4,1,The feedback on assignments was very helpful.,2023
DS124,STAT101,Statistics 1,Dr. Priya Singh,4,3,3,2,"I learned a lot from this course. However, the instructor was not very responsive to questions.",2023
DS124,PROG101,Programming Basics,Prof. Raj Sharma,3,4,4,2,The assignments were challenging but rewarding.,2023
DS124,SYSC101,System Commands,Prof. Kavita Reddy,3,4,4,2,The instructor was very knowledgeable and helpful.,2023
DS124,MATH201,Mathematics 2,Dr. Anil Kumar,5,5,5,1,The instructor explained complex concepts clearly.,2023
DS124,STAT201,Statistics 2,Dr. Priya Singh,4,3,3,1,"The instructor explained complex concepts clearly. However, i found the assignments too time-consuming.",2022
DS124,JAVA201,Java Programming,Prof. Suresh Verma,4,3,3,1,"The feedback on assignments was very helpful. However, the pace of the course was too fast.",2022
DS124,DBMS201,DBMS,Prof. Meena Gupta,2,4,2,2,"The instructor was very knowledgeable and helpful. However, the content could be better organized.",2023
DS124,MLF301,Machine Learning Foundations,Dr. Vikram Iyer,5,5,5,1,The instructor was very knowledgeable and helpful.,2022
DS124,DSA301,Data Structures & Algorithms,Prof. Suresh Verma,3,3,4,2,"The instructor explained complex concepts clearly. However, the instructor was not very responsive to questions.",2022
DS124,PDSA301,"Programming, Data Structures & Algorithms",Prof. Raj Sharma,3,3,4,2,"The course was well-structured and informative. However, the assessment criteria were not clear.",2022
DS124,DBS301,Database Systems,Prof. Meena Gupta,4,3,3,2,"The course exceeded my expectations. However, the course was too difficult.",2023
DS124,MLT401,Machine Learning Techniques,Dr. Vikram Iyer,3,4,4,2,I learned a lot from this course.,2024
DS124,CSYS401,Computer Systems,Prof. Kavita Reddy,4,3,3,2,"The feedback on assignments was very helpful. However, the assessment criteria were not clear.",2024
DS124,BDS401,Big Data Systems,Dr. Amit Patel,4,4,5,1,The assignments were challenging but rewarding.,2023
DS124,DVIS401,Data Visualization,Dr. Neha Sharma,3,2,2,3,Better explanation of complex topics is needed.,2023
DS125,MATH101,Mathematics 1,Dr. Anil Kumar,5,5,5,1,The course was well-structured and informative.,2022
DS125,STAT101,Statistics 1,Dr. Priya Singh,3,3,2,1,"The instructor was very knowledgeable and helpful. However, there was too much theoretical content.",2022
DS125,PROG101,Programming Basics,Prof. Raj Sharma,4,5,5,1,The course materials were excellent.,2022
DS125,SYSC101,System Commands,Prof. Kavita Reddy,2,1,2,2,Better explanation of complex topics is needed.,2023
DS125,MATH201,Mathematics 2,Dr. Anil Kumar,4,5,4,1,The assignments were challenging but rewarding.,2022
DS125,STAT201,Statistics 2,Dr. Priya Singh,5,4,5,1,The course was well-structured and informative.,2023
DS125,JAVA201,Java Programming,Prof. Suresh Verma,2,4,4,3,"The instructor was very knowledgeable and helpful. However, the pace of the course was too fast.",2022
DS125,DBMS201,DBMS,Prof. Meena Gupta,4,3,4,1,I enjoyed the practical aspects of this course.,2023
DS125,MLF301,Machine Learning Foundations,Dr. Vikram Iyer,4,2,4,2,"The course was well-structured and informative. However, the course was too difficult.",2022
DS125,DSA301,Data Structures & Algorithms,Prof. Suresh Verma,3,3,3,3,"The course exceeded my expectations. However, i found the assignments too time-consuming.",2023
DS125,PDSA301,"Programming, Data Structures & Algorithms",Prof. Raj Sharma,4,3,3,1,"The instructor was very knowledgeable and helpful. However, the assessment criteria were not clear.",2022
DS125,DBS301,Database Systems,Prof. Meena Gupta,5,5,5,1,I would recommend this course to others.,2023
DS125,MLT401,Machine Learning Techniques,Dr. Vikram Iyer,3,3,3,3,"I would recommend this course to others. However, better explanation of complex topics is needed.",2023
DS125,CSYS401,Computer Systems,Prof. Kavita Reddy,5,5,5,1,I enjoyed the practical aspects of this course.,2024
DS125,BDS401,Big Data Systems,Dr. Amit Patel,4,4,4,2,The instructor was very knowledgeable and helpful.,2024
DS125,DVIS401,Data Visualization,Dr. Neha Sharma,2,3,3,3,"The feedback on assignments was very helpful. However, there was too much theoretical content.",2024
DS125,MLP501,Machine Learning Practice,Dr. Vikram Iyer,3,3,3,2,"The course exceeded my expectations. However, the course was too difficult.",2023
DS125,DL501,Deep Learning,Dr. Amit Patel,3,3,3,2,"I enjoyed the practical aspects of this course. However, the course was too difficult.",2023
DS125,NLP501,Natural Language Processing,Dr. Neha Sharma,3,3,3,2,"The course materials were excellent. However, the pace of the course was too fast.",2023
DS125,CV501,Computer Vision,Dr. Ravi Menon,4,5,4,1,The course exceeded my expectations.,2024
DS126,MATH101,Mathematics 1,Dr. Anil Kumar,4,5,5,1,The assignments were challenging but rewarding.,2022
DS126,STAT101,Statistics 1,Dr. Priya Singh,4,4,2,1,"The feedback on assignments was very helpful. However, the assessment criteria were not clear.",2023
DS126,PROG101,Programming Basics,Prof. Raj Sharma,2,2,4,2,"I would recommend this course to others. However, the course materials need updating.",2022
DS126,SYSC101,System Commands,Prof. Kavita Reddy,4,4,4,2,The course exceeded my expectations.,2023
DS126,MATH201,Mathematics 2,Dr. Anil Kumar,3,4,3,2,"The course exceeded my expectations. However, the instructor was not very responsive to questions.",2022
DS126,STAT201,Statistics 2,Dr. Priya Singh,2,2,2,2,The instructor was not very responsive to questions.,2022
DS126,JAVA201,Java Programming,Prof. Suresh Verma,4,3,4,2,The instructor explained complex concepts clearly.,2023
DS126,DBMS201,DBMS,Prof. Meena Gupta,4,5,4,1,The feedback on assignments was very helpful.,2023
DS126,MLF301,Machine Learning Foundations,Dr. Vikram Iyer,3,4,3,2,"I would recommend this course to others. However, the content could be better organized.",2022
DS126,DSA301,Data Structures & Algorithms,Prof. Suresh Verma,5,5,4,1,The instructor explained complex concepts clearly.,2023
DS126,PDSA301,"Programming, Data Structures & Algorithms",Prof. Raj Sharma,4,3,4,1,I would recommend this course to others.,2022
DS126,DBS301,Database Systems,Prof. Meena Gupta,4,4,3,1,The course materials were excellent.,2023
DS126,MLT401,Machine Learning Techniques,Dr. Vikram Iyer,3,2,2,2,The pace of the course was too fast.,2023
DS126,CSYS401,Computer Systems,Prof. Kavita Reddy,4,5,4,1,The course was well-structured and informative.,2023
DS126,BDS401,Big Data Systems,Dr. Amit Patel,5,4,3,1,I enjoyed the practical aspects of this course.,2023
DS126,DVIS401,Data Visualization,Dr. Neha Sharma,4,3,4,1,I would recommend this course to others.,2023
DS127,MATH101,Mathematics 1,Dr. Anil Kumar,4,4,4,1,I enjoyed the practical aspects of this course.,2022
DS127,STAT101,Statistics 1,Dr. Priya Singh,3,4,4,1,I enjoyed the practical aspects of this course.,2022
DS127,PROG101,Programming Basics,Prof. Raj Sharma,3,3,3,2,"The instructor explained complex concepts clearly. However, there was too much theoretical content.",2023
DS127,SYSC101,System Commands,Prof. Kavita Reddy,4,4,5,1,I learned a lot from this course.,2023
DS127,MATH201,Mathematics 2,Dr. Anil Kumar,4,4,4,1,I would recommend this course to others.,2023
DS127,STAT201,Statistics 2,Dr. Priya Singh,2,4,3,2,"I would recommend this course to others. However, i found the assignments too time-consuming.",2023
DS127,JAVA201,Java Programming,Prof. Suresh Verma,4,4,5,1,The instructor was very knowledgeable and helpful.,2023
DS127,DBMS201,DBMS,Prof. Meena Gupta,3,3,4,2,"The assignments were challenging but rewarding. However, the course materials need updating.",2022
DS127,MLF301,Machine Learning Foundations,Dr. Vikram Iyer,4,4,4,1,I would recommend this course to others.,2022
DS127,DSA301,Data Structures & Algorithms,Prof. Suresh Verma,3,3,2,3,"The assignments were challenging but rewarding. However, the assessment criteria were not clear.",2023
DS127,PDSA301,"Programming, Data Structures & Algorithms",Prof. Raj Sharma,2,2,3,4,The course materials need updating.,2023
DS127,DBS301,Database Systems,Prof. Meena Gupta,5,5,5,1,I enjoyed the practical aspects of this course.,2022
DS127,MLT401,Machine Learning Techniques,Dr. Vikram Iyer,4,4,5,1,I enjoyed the practical aspects of this course.,2023
DS127,CSYS401,Computer Systems,Prof. Kavita Reddy,2,3,2,2,Better explanation of complex topics is needed.,2023
DS127,BDS401,Big Data Systems,Dr. Amit Patel,4,4,3,1,The instructor explained complex concepts clearly.,2023
DS127,DVIS401,Data Visualization,Dr. Neha Sharma,4,4,4,1,The assignments were challenging but rewarding.,2023
DS127,MLP501,Machine Learning Practice,Dr. Vikram Iyer,3,3,3,2,"The assignments were challenging but rewarding. However, i found the assignments too time-consuming.",2024
DS127,DL501,Deep Learning,Dr. Amit Patel,3,4,4,2,I would recommend this course to others.,2024
DS127,NLP501,Natural Language Processing,Dr. Neha Sharma,4,3,4,1,The assignments were challenging but rewarding.,2024
DS127,CV501,Computer Vision,Dr. Ravi Menon,3,4,4,1,The course materials were excellent.,2023
DS128,MATH101,Mathematics 1,Dr. Anil Kumar,5,5,5,1,I enjoyed the practical aspects of this course.,2022
DS128,STAT101,Statistics 1,Dr. Priya Singh,4,4,4,1,The instructor was very knowledgeable and helpful.,2022
DS128,PROG101,Programming Basics,Prof. Raj Sharma,4,3,4,2,The instructor was very knowledgeable and helpful.,2022
DS128,SYSC101,System Commands,Prof. Kavita Reddy,3,3,3,2,"I learned a lot from this course. However, more practical examples would have been helpful.",2022
DS128,MATH201,Mathematics 2,Dr. Anil Kumar,5,5,5,1,The course materials were excellent.,2023
DS128,STAT201,Statistics 2,Dr. Priya Singh,4,4,4,1,The instructor explained complex concepts clearly.,2022
DS128,JAVA201,Java Programming,Prof. Suresh Verma,5,5,5,1,The assignments were challenging but rewarding.,2023
DS128,DBMS201,DBMS,Prof. Meena Gupta,4,5,4,1,The course exceeded my expectations.,2023
DS128,MLF301,Machine Learning Foundations,Dr. Vikram Iyer,3,3,2,2,"The course was well-structured and informative. However, the assessment criteria were not clear.",2022
DS128,DSA301,Data Structures & Algorithms,Prof. Suresh Verma,4,4,4,2,The feedback on assignments was very helpful.,2023
DS128,PDSA301,"Programming, Data Structures & Algorithms",Prof. Raj Sharma,4,4,5,2,The instructor was very knowledgeable and helpful.,2023
DS128,DBS301,Database Systems,Prof. Meena Gupta,3,2,3,3,"I would recommend this course to others. However, the assessment criteria were not clear.",2022
DS128,MLT401,Machine Learning Techniques,Dr. Vikram Iyer,3,4,4,1,The instructor was very knowledgeable and helpful.,2023
DS128,CSYS401,Computer Systems,Prof. Kavita Reddy,3,3,4,2,"The course was well-structured and informative. However, the course materials need updating.",2024
DS128,BDS401,Big Data Systems,Dr. Amit Patel,3,3,3,3,"The feedback on assignments was very helpful. However, more practical examples would have been helpful.",2024
DS128,DVIS401,Data Visualization,Dr. Neha Sharma,3,3,3,2,"The assignments were challenging but rewarding. However, the course materials need updating.",2024
DS128,MLP501,Machine Learning Practice,Dr. Vikram Iyer,3,4,4,2,I would recommend this course to others.,2024
