student_id,timestamp,interaction_type,course_code,course_name,duration_minutes
DS127,2025-01-16 20:45:19.934627,Watch Video,CV501,Computer Vision,
DS127,2024-10-02 20:45:19.934627,View Course,DBS301,Database Systems,
DS127,2024-12-28 20:45:19.934627,Watch Video,SYSC101,System Commands,
DS127,2025-01-03 20:45:19.934627,Use Chatbot,CSYS401,Computer Systems,
DS127,2025-02-14 20:45:19.934627,Forum Reply,PROG101,Programming Basics,
DS127,2025-02-26 20:45:19.934627,Download Resource,DL501,Deep Learning,
DS127,2025-01-15 20:45:19.934627,Forum Reply,MLP501,Machine Learning Practice,
DS127,2024-12-22 20:45:19.934627,Forum Post,CSYS401,Computer Systems,
DS127,2025-03-24 20:45:19.934627,Logout,MATH201,Mathematics 2,
DS127,2025-01-07 20:45:19.934627,View Course,MLP501,Machine Learning Practice,
DS127,2024-10-16 20:45:19.934627,Chat with Tutor,MLF301,Machine Learning Foundations,
DS127,2024-10-29 20:45:19.934627,Watch Video,,,
DS128,2025-02-07 20:45:19.934627,Login,BA601,Business Analytics,61.0
DS128,2024-10-22 20:45:19.934627,Login,JAVA201,Java Programming,152.0
DS128,2025-01-14 20:45:19.934627,Chat with Tutor,STAT201,Statistics 2,
DS128,2025-01-14 20:45:19.934627,Update Profile,,,
DS128,2024-12-21 20:45:19.934627,Forum Reply,MATH201,Mathematics 2,
DS128,2025-02-12 20:45:19.934627,Chat with Tutor,DBMS201,DBMS,
DS128,2024-10-17 20:45:19.934627,Chat with Tutor,CV501,Computer Vision,
DS128,2024-10-22 20:45:19.934627,Watch Video,CV501,Computer Vision,
DS128,2025-01-23 20:45:19.934627,Forum Post,,,
DS128,2025-02-05 20:45:19.934627,Submit Assignment,MLT401,Machine Learning Techniques,
DS128,2024-10-04 20:45:19.934627,Chat with Tutor,DL501,Deep Learning,
DS128,2025-03-03 20:45:19.934627,Login,STAT201,Statistics 2,31.0
DS128,2024-11-02 20:45:19.934627,Download Resource,CSYS401,Computer Systems,
DS128,2024-12-22 20:45:19.934627,Forum Post,DVIS401,Data Visualization,
DS128,2025-02-03 20:45:19.934627,Update Profile,,,
DS128,2025-01-16 20:45:19.934627,Forum Reply,,,
DS128,2024-12-11 20:45:19.934627,Take Quiz,MLP501,Machine Learning Practice,
DS128,2025-03-14 20:45:19.934627,Download Resource,,,
DS128,2024-12-30 20:45:19.934627,Use Chatbot,BA601,Business Analytics,
DS128,2024-12-28 20:45:19.934627,Login,DL501,Deep Learning,80.0
DS128,2024-10-27 20:45:19.934627,Logout,STAT101,Statistics 1,
DS128,2024-11-20 20:45:19.934627,Forum Post,JAVA201,Java Programming,
DS128,2025-03-02 20:45:19.934627,Take Quiz,,,
DS128,2025-01-07 20:45:19.934627,Forum Post,MLF301,Machine Learning Foundations,
DS128,2024-11-24 20:45:19.934627,Chat with Tutor,DSA301,Data Structures & Algorithms,
DS128,2024-09-29 20:45:19.934627,Forum Reply,,,
DS128,2024-10-03 20:45:19.934627,Use Chatbot,,,
DS128,2025-01-12 20:45:19.934627,Watch Video,,,
DS128,2025-02-01 20:45:19.934627,Watch Video,CAP601,Capstone Project,
DS128,2024-12-02 20:45:19.934627,Forum Reply,CSYS401,Computer Systems,
DS128,2025-03-18 20:45:19.934627,Forum Post,,,
DS128,2024-10-15 20:45:19.934627,Download Resource,TSA601,Time Series Analysis,
DS128,2025-02-25 20:45:19.934627,Forum Post,TSA601,Time Series Analysis,
DS128,2024-12-08 20:45:19.934627,Login,CV501,Computer Vision,159.0
DS128,2024-10-04 20:45:19.934627,Download Resource,DBMS201,DBMS,
DS128,2024-11-24 20:45:19.934627,Take Quiz,SYSC101,System Commands,
DS128,2024-11-08 20:45:19.934627,Login,DL501,Deep Learning,166.0
DS128,2025-03-15 20:45:19.934627,Logout,DL501,Deep Learning,
DS128,2025-01-31 20:45:19.934627,Login,SYSC101,System Commands,152.0
DS128,2024-12-04 20:45:19.934627,Forum Post,,,
DS128,2025-02-26 20:45:19.934627,Submit Assignment,,,
DS128,2024-12-21 20:45:19.934627,Logout,DBMS201,DBMS,
DS128,2024-10-24 20:45:19.934627,Submit Assignment,,,
DS128,2025-01-07 20:45:19.934627,Submit Assignment,,,
DS128,2025-01-27 20:45:19.934627,Watch Video,,,
DS128,2024-12-06 20:45:19.934627,Forum Reply,JAVA201,Java Programming,
DS128,2024-12-24 20:45:19.934627,Watch Video,,,
DS128,2025-02-01 20:45:19.934627,Login,DBS301,Database Systems,65.0
DS128,2025-01-17 20:45:19.934627,View Course,,,
DS128,2025-02-24 20:45:19.934627,Login,BDS401,Big Data Systems,62.0
DS128,2025-03-22 20:45:19.934627,Logout,JAVA201,Java Programming,
DS128,2025-01-05 20:45:19.934627,View Course,STAT101,Statistics 1,
DS128,2024-10-24 20:45:19.934627,Login,JAVA201,Java Programming,154.0
DS128,2025-01-07 20:45:19.934627,Chat with Tutor,,,
DS128,2025-01-27 20:45:19.934627,Submit Assignment,SYSC101,System Commands,
DS128,2025-03-06 20:45:19.934627,Use Chatbot,DVIS401,Data Visualization,
DS128,2024-12-21 20:45:19.934627,Use Chatbot,MLF301,Machine Learning Foundations,
DS128,2024-11-01 20:45:19.934627,Watch Video,,,
DS128,2025-02-08 20:45:19.934627,Forum Reply,CAP601,Capstone Project,
DS128,2024-11-28 20:45:19.934627,Logout,DSA301,Data Structures & Algorithms,
DS128,2025-01-24 20:45:19.934627,Use Chatbot,MLP501,Machine Learning Practice,
DS128,2024-11-05 20:45:19.934627,Logout,STAT101,Statistics 1,
DS128,2024-12-07 20:45:19.934627,View Course,MATH201,Mathematics 2,
DS128,2024-12-20 20:45:19.934627,Logout,DVIS401,Data Visualization,
DS129,2024-11-30 20:45:19.934627,Forum Post,,,
DS129,2025-03-18 20:45:19.934627,Forum Post,DBMS201,DBMS,
DS129,2024-12-09 20:45:19.934627,Submit Assignment,,,
DS129,2024-10-28 20:45:19.934627,Download Resource,RL601,Reinforcement Learning,
DS129,2024-10-09 20:45:19.934627,Chat with Tutor,CSYS401,Computer Systems,
DS129,2025-03-21 20:45:19.934627,Logout,MLT401,Machine Learning Techniques,
DS129,2025-02-10 20:45:19.934627,Chat with Tutor,,,
DS129,2025-01-23 20:45:19.934627,Use Chatbot,,,
DS129,2025-02-21 20:45:19.934627,Take Quiz,,,
DS129,2024-10-02 20:45:19.934627,Chat with Tutor,BA601,Business Analytics,
DS129,2025-02-07 20:45:19.934627,View Course,BDS401,Big Data Systems,
DS129,2024-12-17 20:45:19.934627,Forum Post,,,
DS129,2025-03-06 20:45:19.934627,Forum Post,,,
DS129,2024-10-04 20:45:19.934627,Take Quiz,DL501,Deep Learning,
DS129,2025-03-19 20:45:19.934627,Use Chatbot,,,
DS129,2024-12-28 20:45:19.934627,Watch Video,CAP601,Capstone Project,
DS129,2025-03-23 20:45:19.934627,Forum Reply,STAT201,Statistics 2,
DS129,2024-10-16 20:45:19.934627,Submit Assignment,CV501,Computer Vision,
DS129,2024-11-09 20:45:19.934627,Forum Reply,MLF301,Machine Learning Foundations,
DS129,2025-03-01 20:45:19.934627,Logout,DSA301,Data Structures & Algorithms,
DS129,2024-10-09 20:45:19.934627,View Course,DVIS401,Data Visualization,
DS129,2024-11-06 20:45:19.934627,Logout,,,
DS129,2024-10-07 20:45:19.934627,Login,,,37.0
DS129,2025-01-13 20:45:19.934627,Update Profile,,,
DS129,2024-10-25 20:45:19.934627,Forum Reply,DBS301,Database Systems,
DS129,2024-12-29 20:45:19.934627,View Course,DBMS201,DBMS,
DS129,2025-03-05 20:45:19.934627,Submit Assignment,,,
DS129,2024-10-01 20:45:19.934627,Login,,,13.0
DS129,2024-10-21 20:45:19.934627,Forum Post,,,
DS129,2025-01-18 20:45:19.934627,Take Quiz,MLP501,Machine Learning Practice,
DS129,2025-01-16 20:45:19.934627,Watch Video,JAVA201,Java Programming,
DS129,2025-03-15 20:45:19.934627,Update Profile,,,
DS129,2025-01-01 20:45:19.934627,Download Resource,MLF301,Machine Learning Foundations,
DS129,2025-01-02 20:45:19.934627,View Course,PROG101,Programming Basics,
DS129,2024-12-08 20:45:19.934627,Download Resource,MATH201,Mathematics 2,
DS129,2024-11-29 20:45:19.934627,Update Profile,MLT401,Machine Learning Techniques,
DS129,2024-10-03 20:45:19.934627,Watch Video,NLP501,Natural Language Processing,
DS129,2024-12-22 20:45:19.934627,Update Profile,NLP501,Natural Language Processing,
DS129,2024-10-05 20:45:19.934627,Forum Post,,,
DS129,2024-11-20 20:45:19.934627,Forum Reply,TSA601,Time Series Analysis,
DS129,2025-02-19 20:45:19.934627,Submit Assignment,DVIS401,Data Visualization,
DS129,2024-10-25 20:45:19.934627,Chat with Tutor,,,
DS129,2024-11-22 20:45:19.934627,Logout,SYSC101,System Commands,
DS129,2024-12-11 20:45:19.934627,Forum Reply,DBS301,Database Systems,
DS129,2024-11-04 20:45:19.934627,Submit Assignment,,,
DS129,2024-10-23 20:45:19.934627,Download Resource,SYSC101,System Commands,
DS129,2024-11-08 20:45:19.934627,Chat with Tutor,MLP501,Machine Learning Practice,
DS129,2025-03-10 20:45:19.934627,Submit Assignment,,,
DS129,2025-01-30 20:45:19.934627,Watch Video,DVIS401,Data Visualization,
DS129,2025-01-31 20:45:19.934627,Logout,,,
DS129,2025-01-03 20:45:19.934627,Download Resource,CSYS401,Computer Systems,
DS130,2025-02-17 20:45:19.934627,Chat with Tutor,CSYS401,Computer Systems,
DS130,2025-02-24 20:45:19.934627,Chat with Tutor,,,
DS130,2025-02-25 20:45:19.934627,Take Quiz,PROG101,Programming Basics,
DS130,2024-12-18 20:45:19.934627,Forum Reply,BDS401,Big Data Systems,
DS130,2025-03-21 20:45:19.934627,Watch Video,STAT201,Statistics 2,
DS130,2024-10-15 20:45:19.934627,Update Profile,,,
DS130,2025-01-04 20:45:19.934627,View Course,BDS401,Big Data Systems,
DS130,2025-01-03 20:45:19.934627,Take Quiz,MLT401,Machine Learning Techniques,
DS130,2025-02-25 20:45:19.934627,Take Quiz,RL601,Reinforcement Learning,
DS130,2025-02-14 20:45:19.934627,Forum Post,,,
DS130,2025-02-09 20:45:19.934627,View Course,JAVA201,Java Programming,
DS130,2024-12-01 20:45:19.934627,Login,PDSA301,"Programming, Data Structures & Algorithms",76.0
DS130,2025-02-09 20:45:19.934627,View Course,NLP501,Natural Language Processing,
DS130,2024-12-26 20:45:19.934627,Download Resource,,,
DS130,2024-11-06 20:45:19.934627,Update Profile,MATH101,Mathematics 1,
DS130,2025-03-10 20:45:19.934627,Take Quiz,NLP501,Natural Language Processing,
DS130,2024-10-29 20:45:19.934627,Update Profile,PDSA301,"Programming, Data Structures & Algorithms",
DS130,2024-11-19 20:45:19.934627,Update Profile,,,
DS130,2024-10-11 20:45:19.934627,Forum Reply,MATH201,Mathematics 2,
DS130,2024-10-12 20:45:19.934627,Logout,CV501,Computer Vision,
DS130,2024-10-10 20:45:19.934627,Login,MLP501,Machine Learning Practice,150.0
DS130,2025-02-12 20:45:19.934627,Forum Reply,DL501,Deep Learning,
DS130,2025-02-15 20:45:19.934627,Use Chatbot,,,
DS130,2025-03-21 20:45:19.934627,Submit Assignment,CAP601,Capstone Project,
DS130,2024-09-28 20:45:19.934627,Submit Assignment,DBMS201,DBMS,
DS130,2025-01-16 20:45:19.934627,Take Quiz,,,
DS130,2025-01-11 20:45:19.934627,Download Resource,STAT101,Statistics 1,
DS130,2025-01-24 20:45:19.934627,Login,MATH101,Mathematics 1,12.0
DS130,2024-11-01 20:45:19.934627,Logout,,,
DS130,2024-11-03 20:45:19.934627,Login,DL501,Deep Learning,147.0
DS130,2024-11-20 20:45:19.934627,Submit Assignment,MLF301,Machine Learning Foundations,
DS130,2025-03-11 20:45:19.934627,Take Quiz,DVIS401,Data Visualization,
DS130,2025-03-26 20:45:19.934627,Logout,TSA601,Time Series Analysis,
DS130,2025-02-28 20:45:19.934627,Watch Video,MLP501,Machine Learning Practice,
DS130,2024-11-08 20:45:19.934627,Logout,DL501,Deep Learning,
DS130,2024-10-13 20:45:19.934627,Download Resource,,,
DS130,2025-03-15 20:45:19.934627,Submit Assignment,,,
DS130,2025-03-03 20:45:19.934627,Update Profile,,,
DS130,2025-01-18 20:45:19.934627,Update Profile,MATH101,Mathematics 1,
DS130,2024-10-07 20:45:19.934627,Login,STAT201,Statistics 2,121.0
DS130,2024-11-08 20:45:19.934627,Download Resource,,,
DS130,2024-12-14 20:45:19.934627,Forum Reply,STAT201,Statistics 2,
DS130,2025-02-03 20:45:19.934627,Forum Post,CAP601,Capstone Project,
DS130,2024-10-12 20:45:19.934627,Chat with Tutor,,,
DS130,2025-03-19 20:45:19.934627,Chat with Tutor,,,
DS130,2025-03-21 20:45:19.934627,Submit Assignment,,,
DS130,2025-03-03 20:45:19.934627,Forum Reply,PDSA301,"Programming, Data Structures & Algorithms",
DS130,2025-02-20 20:45:19.934627,Forum Post,RL601,Reinforcement Learning,
DS130,2025-03-02 20:45:19.934627,Forum Post,,,
DS130,2025-01-04 20:45:19.934627,Logout,SYSC101,System Commands,
DS130,2025-01-16 20:45:19.934627,Login,DSA301,Data Structures & Algorithms,49.0
DS130,2024-11-15 20:45:19.934627,Take Quiz,TSA601,Time Series Analysis,
DS130,2024-10-08 20:45:19.934627,Submit Assignment,PROG101,Programming Basics,
DS130,2024-12-23 20:45:19.934627,Submit Assignment,DVIS401,Data Visualization,
DS130,2025-03-09 20:45:19.934627,Submit Assignment,,,
DS130,2025-02-20 20:45:19.934627,Submit Assignment,,,
DS130,2024-12-28 20:45:19.934627,View Course,BDS401,Big Data Systems,
DS130,2025-02-26 20:45:19.934627,Login,TSA601,Time Series Analysis,120.0
DS130,2025-02-17 20:45:19.934627,View Course,PROG101,Programming Basics,
DS130,2024-11-06 20:45:19.934627,Update Profile,,,
DS130,2025-01-03 20:45:19.934627,Login,PDSA301,"Programming, Data Structures & Algorithms",165.0
DS130,2025-01-09 20:45:19.934627,Logout,,,
DS130,2024-11-23 20:45:19.934627,View Course,CAP601,Capstone Project,
DS130,2025-01-09 20:45:19.934627,Use Chatbot,DBMS201,DBMS,
DS130,2024-11-30 20:45:19.934627,Chat with Tutor,,,
DS130,2024-12-23 20:45:19.934627,Watch Video,DBS301,Database Systems,
DS130,2025-01-21 20:45:19.934627,Watch Video,,,
DS130,2024-12-05 20:45:19.934627,Take Quiz,,,
DS130,2024-10-15 20:45:19.934627,Forum Reply,DL501,Deep Learning,
DS130,2024-10-03 20:45:19.934627,Forum Post,DBMS201,DBMS,
DS130,2025-02-24 20:45:19.934627,Use Chatbot,BDS401,Big Data Systems,
DS130,2024-10-09 20:45:19.934627,Forum Post,MATH101,Mathematics 1,
DS130,2025-01-14 20:45:19.934627,Use Chatbot,BDS401,Big Data Systems,
DS130,2025-02-13 20:45:19.934627,Login,NLP501,Natural Language Processing,128.0
DS130,2025-01-14 20:45:19.934627,Logout,MLP501,Machine Learning Practice,
DS130,2024-12-25 20:45:19.934627,Logout,NLP501,Natural Language Processing,
DS131,2024-12-02 20:45:19.934627,Chat with Tutor,,,
DS131,2024-12-31 20:45:19.934627,Update Profile,NLP501,Natural Language Processing,
DS131,2024-11-03 20:45:19.934627,Use Chatbot,DSA301,Data Structures & Algorithms,
DS131,2025-03-18 20:45:19.934627,Use Chatbot,,,
DS131,2025-01-15 20:45:19.934627,Chat with Tutor,BDS401,Big Data Systems,
DS131,2025-03-14 20:45:19.934627,View Course,MLP501,Machine Learning Practice,
DS131,2024-12-07 20:45:19.934627,Download Resource,JAVA201,Java Programming,
DS131,2025-02-27 20:45:19.934627,Take Quiz,NLP501,Natural Language Processing,
DS131,2024-12-15 20:45:19.934627,Chat with Tutor,CV501,Computer Vision,
DS131,2024-10-10 20:45:19.934627,View Course,PROG101,Programming Basics,
DS131,2025-03-15 20:45:19.934627,Watch Video,PROG101,Programming Basics,
DS131,2025-01-24 20:45:19.934627,Forum Reply,,,
DS131,2024-10-04 20:45:19.934627,Forum Reply,DL501,Deep Learning,
DS131,2024-11-11 20:45:19.934627,Watch Video,PROG101,Programming Basics,
DS131,2025-02-15 20:45:19.934627,Login,STAT201,Statistics 2,117.0
DS131,2024-12-02 20:45:19.934627,View Course,MATH201,Mathematics 2,
DS131,2025-03-17 20:45:19.934627,Forum Reply,MATH201,Mathematics 2,
DS131,2025-02-21 20:45:19.934627,Update Profile,,,
DS131,2025-02-13 20:45:19.934627,Update Profile,CV501,Computer Vision,
DS131,2024-11-27 20:45:19.934627,Update Profile,,,
DS131,2025-01-17 20:45:19.934627,View Course,,,
DS131,2025-01-20 20:45:19.934627,Chat with Tutor,,,
DS131,2025-01-09 20:45:19.934627,Download Resource,,,
DS131,2025-03-13 20:45:19.934627,Forum Post,MATH101,Mathematics 1,
DS131,2025-02-05 20:45:19.934627,Logout,,,
DS131,2025-02-26 20:45:19.934627,Watch Video,SYSC101,System Commands,
DS131,2024-12-09 20:45:19.934627,Logout,DBMS201,DBMS,
DS131,2024-11-28 20:45:19.934627,Watch Video,,,
DS131,2025-02-08 20:45:19.934627,Download Resource,MLT401,Machine Learning Techniques,
DS131,2025-01-22 20:45:19.934627,Forum Post,SYSC101,System Commands,
DS131,2025-03-14 20:45:19.934627,Forum Post,,,
DS131,2024-12-26 20:45:19.934627,View Course,STAT101,Statistics 1,
DS131,2025-01-08 20:45:19.934627,Login,MLF301,Machine Learning Foundations,142.0
DS131,2025-03-15 20:45:19.934627,Watch Video,STAT101,Statistics 1,
DS131,2024-12-17 20:45:19.934627,Submit Assignment,DBMS201,DBMS,
DS131,2025-02-11 20:45:19.934627,Watch Video,DBS301,Database Systems,
DS131,2025-03-25 20:45:19.934627,Use Chatbot,JAVA201,Java Programming,
DS131,2024-12-25 20:45:19.934627,Submit Assignment,DVIS401,Data Visualization,
DS131,2025-02-22 20:45:19.934627,Update Profile,SYSC101,System Commands,
DS131,2024-12-25 20:45:19.934627,Download Resource,PROG101,Programming Basics,
DS131,2025-01-02 20:45:19.934627,Watch Video,NLP501,Natural Language Processing,
DS131,2025-01-19 20:45:19.934627,Submit Assignment,PROG101,Programming Basics,
DS131,2024-11-01 20:45:19.934627,Chat with Tutor,CSYS401,Computer Systems,
DS131,2024-10-08 20:45:19.934627,Login,,,84.0
DS131,2024-11-18 20:45:19.934627,Watch Video,,,
DS131,2024-10-21 20:45:19.934627,Watch Video,DVIS401,Data Visualization,
DS131,2024-12-22 20:45:19.934627,Watch Video,STAT101,Statistics 1,
DS131,2024-12-18 20:45:19.934627,Forum Post,MLF301,Machine Learning Foundations,
DS131,2025-01-15 20:45:19.934627,Forum Reply,PROG101,Programming Basics,
DS131,2024-10-17 20:45:19.934627,Take Quiz,DVIS401,Data Visualization,
DS131,2024-12-20 20:45:19.934627,Forum Post,MLF301,Machine Learning Foundations,
DS131,2024-10-14 20:45:19.934627,Forum Reply,,,
DS131,2025-02-24 20:45:19.934627,Download Resource,DVIS401,Data Visualization,
DS131,2025-01-06 20:45:19.934627,Login,,,81.0
DS131,2024-12-26 20:45:19.934627,Use Chatbot,,,
DS131,2024-12-19 20:45:19.934627,Take Quiz,DL501,Deep Learning,
DS131,2025-01-16 20:45:19.934627,Use Chatbot,STAT101,Statistics 1,
DS131,2024-10-28 20:45:19.934627,Download Resource,,,
DS131,2024-10-24 20:45:19.934627,Forum Reply,CSYS401,Computer Systems,
DS131,2024-11-04 20:45:19.934627,Download Resource,,,
DS131,2025-01-08 20:45:19.934627,Forum Post,STAT101,Statistics 1,
DS131,2024-12-14 20:45:19.934627,Watch Video,,,
DS131,2025-02-06 20:45:19.934627,Watch Video,DBS301,Database Systems,
DS131,2024-10-06 20:45:19.934627,Download Resource,PDSA301,"Programming, Data Structures & Algorithms",
DS131,2025-02-15 20:45:19.934627,Take Quiz,NLP501,Natural Language Processing,
DS131,2024-10-20 20:45:19.934627,Watch Video,DBMS201,DBMS,
DS131,2024-10-11 20:45:19.934627,Update Profile,CSYS401,Computer Systems,
DS131,2024-09-30 20:45:19.934627,Chat with Tutor,STAT101,Statistics 1,
DS131,2025-02-19 20:45:19.934627,Update Profile,DBMS201,DBMS,
DS131,2025-02-26 20:45:19.934627,Use Chatbot,,,
DS131,2025-01-25 20:45:19.934627,Chat with Tutor,,,
DS131,2024-10-03 20:45:19.934627,View Course,PDSA301,"Programming, Data Structures & Algorithms",
DS131,2024-11-21 20:45:19.934627,Submit Assignment,STAT101,Statistics 1,
DS131,2025-01-06 20:45:19.934627,Logout,MATH201,Mathematics 2,
DS131,2024-10-13 20:45:19.934627,View Course,BDS401,Big Data Systems,
DS131,2025-02-07 20:45:19.934627,Use Chatbot,NLP501,Natural Language Processing,
DS131,2025-03-05 20:45:19.934627,Take Quiz,STAT201,Statistics 2,
DS131,2024-10-10 20:45:19.934627,Use Chatbot,CV501,Computer Vision,
DS132,2025-01-03 20:45:19.934627,Watch Video,,,
DS132,2024-11-26 20:45:19.934627,Submit Assignment,DBMS201,DBMS,
DS132,2024-12-18 20:45:19.934627,View Course,,,
DS132,2024-10-24 20:45:19.934627,Forum Post,STAT101,Statistics 1,
DS132,2024-11-10 20:45:19.934627,Login,DSA301,Data Structures & Algorithms,32.0
DS132,2025-01-12 20:45:19.934627,Login,RL601,Reinforcement Learning,124.0
DS132,2024-10-20 20:45:19.934627,Forum Reply,CV501,Computer Vision,
DS132,2025-01-09 20:45:19.934627,Download Resource,TSA601,Time Series Analysis,
DS132,2025-03-13 20:45:19.934627,Chat with Tutor,PROG101,Programming Basics,
DS132,2024-11-22 20:45:19.934627,Submit Assignment,,,
DS132,2025-01-05 20:45:19.934627,Submit Assignment,MATH101,Mathematics 1,
DS132,2025-02-03 20:45:19.934627,Login,MLF301,Machine Learning Foundations,45.0
DS132,2024-10-26 20:45:19.934627,Logout,DL501,Deep Learning,
DS132,2024-11-23 20:45:19.934627,Forum Reply,BDS401,Big Data Systems,
DS132,2024-12-15 20:45:19.934627,View Course,DVIS401,Data Visualization,
DS132,2024-10-21 20:45:19.934627,Submit Assignment,,,
DS132,2025-02-21 20:45:19.934627,Use Chatbot,,,
DS132,2024-12-19 20:45:19.934627,Update Profile,,,
DS132,2025-02-02 20:45:19.934627,Logout,,,
DS132,2025-03-17 20:45:19.934627,Logout,NLP501,Natural Language Processing,
DS132,2025-01-13 20:45:19.934627,Download Resource,,,
DS132,2025-02-19 20:45:19.934627,Chat with Tutor,,,
DS132,2024-11-03 20:45:19.934627,Chat with Tutor,,,
DS132,2024-11-20 20:45:19.934627,Submit Assignment,MATH101,Mathematics 1,
DS132,2024-12-12 20:45:19.934627,Watch Video,,,
DS132,2025-02-18 20:45:19.934627,View Course,PDSA301,"Programming, Data Structures & Algorithms",
DS132,2024-11-05 20:45:19.934627,Chat with Tutor,NLP501,Natural Language Processing,
DS132,2025-01-06 20:45:19.934627,Take Quiz,,,
DS132,2024-12-10 20:45:19.934627,Chat with Tutor,,,
DS132,2024-12-28 20:45:19.934627,Submit Assignment,PROG101,Programming Basics,
DS132,2025-02-07 20:45:19.934627,Logout,,,
DS132,2025-01-25 20:45:19.934627,Update Profile,,,
DS132,2024-11-16 20:45:19.934627,Forum Reply,CAP601,Capstone Project,
DS132,2024-10-01 20:45:19.934627,Login,,,135.0
DS132,2025-03-13 20:45:19.934627,Download Resource,,,
DS132,2024-11-09 20:45:19.934627,Use Chatbot,DVIS401,Data Visualization,
DS132,2024-10-05 20:45:19.934627,Login,PDSA301,"Programming, Data Structures & Algorithms",27.0
DS132,2025-03-26 20:45:19.934627,Chat with Tutor,MATH101,Mathematics 1,
DS132,2024-11-29 20:45:19.934627,Watch Video,CAP601,Capstone Project,
DS132,2025-01-08 20:45:19.934627,Forum Reply,MLT401,Machine Learning Techniques,
DS132,2025-01-18 20:45:19.934627,Forum Post,PROG101,Programming Basics,
DS133,2024-10-30 20:45:19.934627,Logout,DSA301,Data Structures & Algorithms,
DS133,2024-11-14 20:45:19.934627,Logout,JAVA201,Java Programming,
DS133,2024-12-09 20:45:19.934627,Forum Reply,JAVA201,Java Programming,
DS133,2024-12-04 20:45:19.934627,Chat with Tutor,,,
DS133,2024-10-20 20:45:19.934627,Logout,MLT401,Machine Learning Techniques,
DS133,2025-01-01 20:45:19.934627,Logout,MATH101,Mathematics 1,
DS133,2024-11-25 20:45:19.934627,Login,,,85.0
DS133,2024-12-02 20:45:19.934627,Update Profile,DL501,Deep Learning,
DS133,2024-10-17 20:45:19.934627,View Course,,,
DS133,2025-01-24 20:45:19.934627,Forum Post,,,
DS133,2025-03-22 20:45:19.934627,Take Quiz,BDS401,Big Data Systems,
DS133,2025-02-11 20:45:19.934627,Submit Assignment,MATH101,Mathematics 1,
DS133,2025-02-15 20:45:19.934627,Forum Reply,MLP501,Machine Learning Practice,
DS133,2024-10-27 20:45:19.934627,View Course,,,
DS133,2024-11-25 20:45:19.934627,Forum Reply,DL501,Deep Learning,
DS133,2025-03-27 20:45:19.934627,Forum Reply,,,
DS133,2024-10-10 20:45:19.934627,Download Resource,DVIS401,Data Visualization,
DS133,2025-02-13 20:45:19.934627,Chat with Tutor,DVIS401,Data Visualization,
DS133,2025-01-10 20:45:19.934627,Submit Assignment,BA601,Business Analytics,
DS133,2025-01-12 20:45:19.934627,View Course,,,
DS133,2024-10-03 20:45:19.934627,Forum Reply,,,
DS133,2024-10-06 20:45:19.934627,Update Profile,DVIS401,Data Visualization,
DS133,2024-10-01 20:45:19.934627,View Course,,,
DS133,2024-12-22 20:45:19.934627,Chat with Tutor,NLP501,Natural Language Processing,
DS133,2025-02-07 20:45:19.934627,Forum Reply,DBMS201,DBMS,
DS133,2024-10-01 20:45:19.934627,Login,MLF301,Machine Learning Foundations,55.0
DS133,2025-02-15 20:45:19.934627,View Course,CSYS401,Computer Systems,
DS133,2024-11-16 20:45:19.934627,Forum Post,MLT401,Machine Learning Techniques,
DS133,2024-12-12 20:45:19.934627,Forum Reply,RL601,Reinforcement Learning,
DS133,2025-02-08 20:45:19.934627,Update Profile,MATH101,Mathematics 1,
DS133,2024-11-01 20:45:19.934627,Download Resource,CAP601,Capstone Project,
DS133,2024-11-20 20:45:19.934627,View Course,,,
DS133,2025-01-26 20:45:19.934627,Chat with Tutor,BDS401,Big Data Systems,
DS133,2025-01-05 20:45:19.934627,Take Quiz,,,
DS133,2025-01-11 20:45:19.934627,Update Profile,,,
DS133,2025-03-24 20:45:19.934627,Use Chatbot,SYSC101,System Commands,
DS133,2025-02-08 20:45:19.934627,Forum Post,,,
DS133,2024-12-30 20:45:19.934627,Forum Reply,,,
DS133,2025-02-18 20:45:19.934627,Logout,CSYS401,Computer Systems,
DS133,2025-01-16 20:45:19.934627,Chat with Tutor,DSA301,Data Structures & Algorithms,
DS133,2024-11-21 20:45:19.934627,View Course,JAVA201,Java Programming,
DS133,2025-01-23 20:45:19.934627,Take Quiz,CV501,Computer Vision,
DS133,2025-02-25 20:45:19.934627,Forum Post,STAT101,Statistics 1,
DS133,2024-11-07 20:45:19.934627,View Course,MATH201,Mathematics 2,
DS133,2025-02-04 20:45:19.934627,Watch Video,DBS301,Database Systems,
DS133,2024-10-26 20:45:19.934627,Update Profile,SYSC101,System Commands,
DS133,2024-12-03 20:45:19.934627,Take Quiz,,,
DS133,2025-02-18 20:45:19.934627,Login,DL501,Deep Learning,148.0
DS133,2024-10-25 20:45:19.934627,Chat with Tutor,MLF301,Machine Learning Foundations,
DS133,2024-11-22 20:45:19.934627,Forum Reply,NLP501,Natural Language Processing,
DS133,2025-03-27 20:45:19.934627,View Course,,,
DS133,2024-10-11 20:45:19.934627,Forum Post,MLT401,Machine Learning Techniques,
DS133,2025-02-04 20:45:19.934627,Download Resource,BA601,Business Analytics,
DS133,2025-02-25 20:45:19.934627,Use Chatbot,BDS401,Big Data Systems,
